urban_centre_id,urban_centre,source_country,iso3,economy,urban_centre_area_km2_2025,urban_centre_population_2025,lecz5_population_1990,lecz10_population_1990,lecz10_share_pct_1990,lecz5_built_m2_1990,lecz10_built_m2_1990,lecz5_population_2000,lecz10_population_2000,lecz10_share_pct_2000,lecz5_built_m2_2000,lecz10_built_m2_2000,lecz5_population_2010,lecz10_population_2010,lecz10_share_pct_2010,lecz5_built_m2_2010,lecz10_built_m2_2010,lecz5_population_2020,lecz10_population_2020,lecz10_share_pct_2020,lecz5_built_m2_2020,lecz10_built_m2_2020
10903,Enping,China,CHN,China,54.0,373580.33,,,,,,,,,,,,,,,,,,,,
10904,Munger,India,IND,India,115.0,811521.85,,,,,,,,,,,,,,,,,,,,
10905,???,China,CHN,China,11.0,64082.88,,,,,,,,,,,,,,,,,,,,
10906,Srikakulam,India,IND,India,25.0,200889.35,,,,,,,,,,,,,,,,,,,,
10907,Jinli,China,CHN,China,13.0,73143.05,2882.01,47838.15,91.46,38377.0,471266.0,5026.34,56640.399999999994,95.29,111855.0,961743.0,26298.11,64644.68,97.51,905774.0,2122609.0,35254.95,71145.29999999999,97.98,1596546.0,3012531.0
10908,Ganpatganj,India,IND,India,36.0,81733.13,,,,,,,,,,,,,,,,,,,,
10909,Tongling,China,CHN,China,63.0,363352.96,0.73,302.88,0.1,610.0,13508.0,1.41,379.68,0.11,1876.0,22692.0,3.91,2081.3199999999997,0.54,3830.0,178623.0,5.54,3564.1,0.93,8107.0,418965.0
10910,Tribeniganj,India,IND,India,19.0,72756.95,,,,,,,,,,,,,,,,,,,,
10911,Yingde,China,CHN,China,22.0,168517.68,,,,,,,,,,,,,,,,,,,,
10912,Madhepura,India,IND,India,75.0,298106.38,,,,,,,,,,,,,,,,,,,,
10913,Sanshui,China,CHN,China,26.0,139107.45,62.22,13172.84,23.9,8000.0,671954.0,129.41,66312.86,39.95,9909.0,1846629.0,158.18,92157.04999999999,44.96,11573.0,2353009.0,127.7,74869.77,47.0,13247.0,2724367.0
10914,Banma Itahri,India,IND,India,14.0,50534.94,,,,,,,,,,,,,,,,,,,,
10915,Ma'anshan,China,CHN,China,133.0,1071589.27,8.19,18418.43,4.42,3405.0,761951.0,13.02,39473.38,5.97,4359.0,1882644.0,24.15,58226.42,8.71,7558.0,3699490.0,120.44,79231.21,8.36,22175.0,4959780.0
10916,Jhundo,India,IND,India,28.0,53372.42,,,,,,,,,,,,,,,,,,,,
10917,Furong,China,CHN,China,6.0,68256.13,,,,,,,,,,,,,,,,,,,,
10918,Bundu,India,IND,India,8.0,50655.85,,,,,,,,,,,,,,,,,,,,
10919,Sheyang,China,CHN,China,36.0,152273.35,197958.67,231468.78000000003,100.0,3243531.0,3681695.0,180454.59,201324.01,100.0,5033014.0,5472591.0,160464.75,173906.64,100.0,7470670.0,7911889.0,149134.42,159619.93000000002,100.0,9257161.0,9703422.0
10920,Manori,India,IND,India,20.0,68806.22,,,,,,,,,,,,,,,,,,,,
10921,Gaoming,China,CHN,China,67.0,296902.85,7861.96,74493.26000000001,44.12,169642.0,1228529.0,23315.63,143492.27,69.0,885357.0,4636323.0,49484.67,193350.84999999998,71.96,2133006.0,7463315.0,63400.28,213565.97,72.36,3144595.0,9727270.0
10922,Kathara,India,IND,India,20.0,85185.4,,,,,,,,,,,,,,,,,,,,
10923,Leping,China,CHN,China,24.0,101758.35,,,,,,,,,,,,,,,,,,,,
10924,Paralakhemundi,India,IND,India,9.0,65893.52,,,,,,,,,,,,,,,,,,,,
10925,Gaoyou,China,CHN,China,48.0,401966.0,3067.36,93363.83,100.0,386292.0,4610004.0,9436.01,231837.38,100.0,697430.0,6323858.0,20167.1,228093.76,100.0,2278972.0,9735474.0,35623.0,349347.14,100.0,3486006.0,12201320.0
10926,Maheshkhunt,India,IND,India,46.0,284453.67,,,,,,,,,,,,,,,,,,,,
10927,Wuhu,China,CHN,China,197.0,2137949.35,6741.6,96296.91,14.13,184172.0,1187450.0,6537.36,154667.11,15.84,195540.0,2166512.0,3704.26,231963.59,22.4,224305.0,8816453.0,7709.33,430108.76,23.99,324342.0,14976900.0
10928,Dumri,India,IND,India,15.0,51212.95,,,,,,,,,,,,,,,,,,,,
10929,Shiling,China,CHN,China,37.0,126015.77,,,,,,,,,,,,,,,,,,,,
10930,Bariarpur,India,IND,India,11.0,61217.3,,,,,,,,,,,,,,,,,,,,
10931,Yongfeng,China,CHN,China,10.0,99275.15,,,,,,,,,,,,,,,,,,,,
10932,Mansa Nagar,India,IND,India,18.0,56093.64,,,,,,,,,,,,,,,,,,,,
10933,Guangzhou,China,CHN,China,6454.0,42987704.03,767473.8,3500368.25,38.8,41404039.0,174585012.0,3907554.01,12589226.62,42.99,158818439.0,475097951.0,5719628.93,16137965.6,43.25,247482049.0,614990432.0,6402495.18,17015062.29,41.16,314237821.0,717230925.0
10934,Jhajha,India,IND,India,14.0,90210.88,,,,,,,,,,,,,,,,,,,,
10935,Dangtu,China,CHN,China,17.0,74964.5,,,,,,,,,,,,,,,,,,,,
10936,Phusro,India,IND,India,19.0,111311.06,,,,,,,,,,,,,,,,,,,,
10937,Huadu,China,CHN,China,165.0,926827.58,,,,,,,,,,,,,,,,,,,,
10938,Kharagpur,India,IND,India,18.0,85807.21,,,,,,,,,,,,,,,,,,,,
10939,Xiangshan,China,CHN,China,9.0,54223.19,,,,,,,,,,,,,,,,,,,,
10940,Sher Chakla,India,IND,India,11.0,58663.36,,,,,,,,,,,,,,,,,,,,
10941,Yancheng,China,CHN,China,223.0,1211453.67,432345.06,447458.91,100.0,12782877.0,13353078.0,871069.0,895687.5,100.0,20683617.0,21255652.0,833122.93,853270.64,100.0,37636502.0,38208816.0,1082910.37,1107636.1500000001,100.0,51126823.0,51703191.0
10942,Bhanjanagar,India,IND,India,10.0,57833.27,,,,,,,,,,,,,,,,,,,,
10943,Qinnan,China,CHN,China,15.0,72186.35,,,,,,,,,,,,,,,,,,,,
10944,Parbatta,India,IND,India,20.0,83115.12,,,,,,,,,,,,,,,,,,,,
10945,Yizheng,China,CHN,China,58.0,193319.24,131.2,68097.4,39.23,16126.0,2074516.0,205.4,101327.56999999999,43.23,22576.0,2986928.0,177.97,104060.57,48.92,26982.0,5155058.0,171.59,102802.93,51.89,32517.0,6802317.0
10946,Muri,India,IND,India,11.0,52298.78,,,,,,,,,,,,,,,,,,,,
10947,Shangyou,China,CHN,China,11.0,76663.75,,,,,,,,,,,,,,,,,,,,
10948,Barbil,India,IND,India,6.0,50509.55,,,,,,,,,,,,,,,,,,,,
10949,Kaiping,China,CHN,China,46.0,327126.17,16107.71,85631.45999999999,84.73,773929.0,3340899.0,50046.01,230635.44,89.13,1689009.0,6642672.0,67504.67,258209.25,90.0,2433864.0,7967478.0,80517.5,282702.11,90.5,2969305.0,8898834.0
10950,Murliganj,India,IND,India,9.0,56225.43,,,,,,,,,,,,,,,,,,,,
10951,Shixing,China,CHN,China,14.0,82534.58,,,,,,,,,,,,,,,,,,,,
10952,Chakradharpur,India,IND,India,13.0,108233.2,,,,,,,,,,,,,,,,,,,,
10953,Fanchang,China,CHN,China,13.0,62754.79,,,,,,,,,,,,,,,,,,,,
10954,Giridih,India,IND,India,72.0,416552.1,,,,,,,,,,,,,,,,,,,,
10955,Jinxian,China,CHN,China,25.0,152284.04,,,,,,,,,,,,,,,,,,,,
10956,Tekkali,India,IND,India,5.0,57884.2,,,,,,,,,,,,,,,,,,,,
10957,Poyang,China,CHN,China,31.0,188396.36,,,,,,,,,,,,,,,,,,,,
10958,Bhargama,India,IND,India,41.0,104715.05,,,,,,,,,,,,,,,,,,,,
10959,Dayu,China,CHN,China,10.0,80227.69,,,,,,,,,,,,,,,,,,,,
10960,Sultanganj,India,IND,India,23.0,140110.47,,,,,,,,,,,,,,,,,,,,
10961,Heshan,China,CHN,China,25.0,201680.45,158.83,9135.12,14.38,10260.0,323365.0,1547.87,30473.879999999997,16.63,34562.0,662006.0,3690.9,40832.310000000005,19.76,70192.0,895286.0,4720.36,45917.73,21.45,95848.0,1071810.0
10962,Gopalpur,India,IND,India,26.0,67427.11,,,,,,,,,,,,,,,,,,,,
10963,Shuikou,China,CHN,China,26.0,123118.15,15299.96,45599.649999999994,52.21,470096.0,986978.0,22712.54,50696.81,49.8,918191.0,1732378.0,25512.59,55245.71,48.38,1182286.0,2262236.0,27493.49,59186.68,47.64,1356116.0,2624614.0
10964,Alamnagar,India,IND,India,18.0,60337.52,,,,,,,,,,,,,,,,,,,,
10965,Shijiao,China,CHN,China,14.0,119275.97,,,,,,,,,,,,,,,,,,,,
10966,Tarapur,India,IND,India,47.0,149524.65,,,,,,,,,,,,,,,,,,,,
10967,Huadong,China,CHN,China,44.0,115115.59,,,,,,,,,,,,,,,,,,,,
10968,Jogbani,India,IND,India,7.0,66126.17,,,,,,,,,,,,,,,,,,,,
10969,Hunchun,China,CHN,China,28.0,131357.82,,,,,,,,,,,,,,,,,,,,
10970,Bokaro,India,IND,India,99.0,863889.27,,,,,,,,,,,,,,,,,,,,
10971,Huolong,China,CHN,China,32.0,156146.91,,,,,,,,,,,,,,,,,,,,
10972,Chandrapura,India,IND,India,24.0,113666.58,,,,,,,,,,,,,,,,,,,,
10973,Yangzhou,China,CHN,China,156.0,699842.75,2.38,198500.7,38.7,148.0,6460235.0,5.49,372695.99,40.89,680.0,10901399.0,145.83,370480.39,42.05,16067.0,17504610.0,146.07,331582.04,42.27,32717.0,22330013.0
10974,Forbesganj,India,IND,India,34.0,209516.04,,,,,,,,,,,,,,,,,,,,
10975,Siqian,China,CHN,China,19.0,64310.26,1696.79,9349.43,87.18,270460.0,989324.0,8966.73,38761.34,79.85,562575.0,1728553.0,10135.74,40115.44,74.91,753483.0,2128703.0,11861.36,45270.51,73.27,889954.0,2403130.0
10976,Bihpur,India,IND,India,42.0,265648.69,,,,,,,,,,,,,,,,,,,,
10977,Lukou,China,CHN,China,21.0,85868.26,,,,,,,,,,,,,,,,,,,,
10978,Pakariya,India,IND,India,21.0,57472.74,,,,,,,,,,,,,,,,,,,,
10979,Xinghua,China,CHN,China,69.0,429553.39,34142.42,86641.09,100.0,3052918.0,5265903.0,131378.57,269166.46,100.0,4758449.0,7269683.0,160772.97,267795.04000000004,100.0,8566446.0,11151983.0,245205.19,381570.82,100.0,11983251.0,14672823.0
10980,Puraini,India,IND,India,15.0,59620.39,,,,,,,,,,,,,,,,,,,,
10981,Nanxiong,China,CHN,China,17.0,99681.11,,,,,,,,,,,,,,,,,,,,
10982,Asika,India,IND,India,17.0,60448.55,,,,,,,,,,,,,,,,,,,,
10983,Tangjiang,China,CHN,China,18.0,77810.47,,,,,,,,,,,,,,,,,,,,
10984,Angul,India,IND,India,32.0,149782.67,,,,,,,,,,,,,,,,,,,,
10985,Taishan,China,CHN,China,37.0,248878.13,,,,,,,,,,,,,,,,,,,,
10986,Palasa-Kasibugga,India,IND,India,9.0,64710.77,,,,,,,,,,,,,,,,,,,,
10987,Shaobo,China,CHN,China,13.0,52897.15,2435.75,71949.0,100.0,63472.0,1326449.0,2180.73,62685.94,100.0,88210.0,1753111.0,2110.01,59601.57,100.0,116434.0,2350028.0,2036.47,56423.56,100.0,133744.0,2739667.0
10988,Raniganj,India,IND,India,5.0,54797.61,,,,,,,,,,,,,,,,,,,,
10989,Dagang,China,CHN,China,10.0,53515.21,,,,,,,,,,,,,,,,,,,,
10990,Banmankhi,India,IND,India,24.0,89885.74,,,,,,,,,,,,,,,,,,,,
10991,Jiangdu District,China,CHN,China,58.0,204333.73,37.36,93071.06,57.6,3029.0,3385448.0,157.02,191429.62999999998,69.68,8782.0,6087117.0,139.17,195518.47,74.94,12431.0,9816653.0,140.38,177378.49,76.81,18748.0,12534722.0
10992,Talcher,India,IND,India,27.0,87059.97,,,,,,,,,,,,,,,,,,,,
10993,Yugan,China,CHN,China,34.0,177288.09,,,,,,,,,,,,,,,,,,,,
10994,Phulidumar,India,IND,India,38.0,107375.45,,,,,,,,,,,,,,,,,,,,
10995,Nankang,China,CHN,China,89.0,460549.01,,,,,,,,,,,,,,,,,,,,
10996,Chausa,India,IND,India,65.0,225874.91,,,,,,,,,,,,,,,,,,,,
10997,Bashan,China,CHN,China,13.0,74182.91,,,,,,,,,,,,,,,,,,,,
10998,Dhanbad,India,IND,India,298.0,2078657.51,,,,,,,,,,,,,,,,,,,,
10999,Le'an,China,CHN,China,12.0,76414.65,,,,,,,,,,,,,,,,,,,,
11000,Amarpur,India,IND,India,114.0,276109.39,,,,,,,,,,,,,,,,,,,,
11001,Bowang,China,CHN,China,18.0,50527.39,,,,,,,,,,,,,,,,,,,,
11002,Chaibasa,India,IND,India,14.0,124116.3,,,,,,,,,,,,,,,,,,,,
11003,Ganzhou,China,CHN,China,150.0,1476965.84,,,,,,,,,,,,,,,,,,,,
11004,Polasara,India,IND,India,12.0,57729.4,,,,,,,,,,,,,,,,,,,,
11005,Conghua,China,CHN,China,38.0,224453.87,,,,,,,,,,,,,,,,,,,,
11006,Dhamdaha,India,IND,India,25.0,63568.45,,,,,,,,,,,,,,,,,,,,
11007,Jurong,China,CHN,China,36.0,189122.63,,,,,,,,,,,,,,,,,,,,
11008,Bhagalpur,India,IND,India,49.0,343274.37,,,,,,,,,,,,,,,,,,,,
11009,Nanling,China,CHN,China,19.0,95258.72,,,,,,,,,,,,,,,,,,,,
11010,Kharik,India,IND,India,7.0,51394.79,,,,,,,,,,,,,,,,,,,,
11011,Jingdezhen,China,CHN,China,98.0,460993.49,,,,,,,,,,,,,,,,,,,,
11012,Deoghar,India,IND,India,54.0,403639.2,,,,,,,,,,,,,,,,,,,,
11013,Taiping,China,CHN,China,13.0,54231.03,,,,,,,,,,,,,,,,,,,,
11014,Naugachia,India,IND,India,38.0,216152.42,,,,,,,,,,,,,,,,,,,,
11015,Zhenjiang,China,CHN,China,90.0,782534.48,262.55,53267.08,15.18,17563.0,2149304.0,567.01,99376.43,14.49,30661.0,2892494.0,1077.15,105564.98999999999,14.22,60774.0,3726272.0,1371.17,110813.91,14.12,86478.0,4274058.0
11016,Araria,India,IND,India,102.0,401544.12,,,,,,,,,,,,,,,,,,,,
11017,Wanzhi,China,CHN,China,25.0,75134.94,,,,,,,,,,,,,,,,,,,,
11018,Brahmapur,India,IND,India,56.0,603330.08,,,,,,,,,,,,,,,,,,,,
11019,Fuzhou,China,CHN,China,114.0,880317.97,,,,,,,,,,,,,,,,,,,,
11020,Bhushan Steel City,India,IND,India,10.0,70806.01,,,,,,,,,,,,,,,,,,,,
11021,Lishui,China,CHN,China,35.0,144752.17,,,,,,,,,,,,,,,,,,,,
11022,Madhupur,India,IND,India,19.0,111297.77,,,,,,,,,,,,,,,,,,,,
11023,Wengyuan,China,CHN,China,8.0,99253.2,,,,,,,,,,,,,,,,,,,,
11024,Kendujhargarh,India,IND,India,14.0,76584.04,,,,,,,,,,,,,,,,,,,,
11025,Dantu District,China,CHN,China,24.0,54505.84,,,,,,,,,,,,,,,,,,,,
11026,Kotwali,India,IND,India,127.0,827016.72,,,,,,,,,,,,,,,,,,,,
11027,Xinlong,China,CHN,China,25.0,105027.91,,,,,,,,,,,,,,,,,,,,
11028,Banka,India,IND,India,10.0,96773.59,,,,,,,,,,,,,,,,,,,,
11029,Xingguo,China,CHN,China,20.0,168176.22,,,,,,,,,,,,,,,,,,,,
11030,Simla,India,IND,India,37.0,131334.96,,,,,,,,,,,,,,,,,,,,
11031,Dongxiang,China,CHN,China,14.0,151447.3,,,,,,,,,,,,,,,,,,,,
11032,Jamshedpur,India,IND,India,161.0,2007932.5,,,,,,,,,,,,,,,,,,,,
11033,Gaochun,China,CHN,China,44.0,138041.81,,,,,,,,,,,,,,,,,,,,
11034,Nayagarh,India,IND,India,18.0,71201.55,,,,,,,,,,,,,,,,,,,,
11035,Leping,China,CHN,China,49.0,293644.23,,,,,,,,,,,,,,,,,,,,
11036,Balarampur,India,IND,India,7.0,53005.94,,,,,,,,,,,,,,,,,,,,
11037,Taizhou,China,CHN,China,118.0,355520.4,1696.29,166790.03,88.3,298843.0,8706679.0,4984.77,445332.39,89.34,470736.0,14050016.0,9131.28,432202.13,89.8,1233318.0,22868706.0,9481.84,370200.94,90.01,2063285.0,29976611.0
11038,Satar Halt,India,IND,India,40.0,100559.91,,,,,,,,,,,,,,,,,,,,
11039,Dafeng,China,CHN,China,39.0,138525.1,,,,,,,,,,,,,,,,,,,,
11040,Purulia,India,IND,India,27.0,343719.66,,,,,,,,,,,,,,,,,,,,
11041,Jing,China,CHN,China,13.0,81556.07,,,,,,,,,,,,,,,,,,,,
11042,Jokihat,India,IND,India,43.0,101712.5,,,,,,,,,,,,,,,,,,,,
11043,Xingtai,China,CHN,China,56.0,139787.48,150716.76,154413.13,100.0,2126747.0,2157161.0,148475.27,150333.15,100.0,3949316.0,3979730.0,150803.01,151526.40000000002,100.0,9262658.0,9293072.0,145465.05,145962.61,100.0,13350368.0,13380782.0
11044,Purnia,India,IND,India,61.0,461747.31,,,,,,,,,,,,,,,,,,,,
11045,Yihuang,China,CHN,China,10.0,58963.89,,,,,,,,,,,,,,,,,,,,
11046,Barari,India,IND,India,29.0,94657.69,,,,,,,,,,,,,,,,,,,,
11047,Sanjiao,China,CHN,China,21.0,77991.48,18076.56,22191.050000000003,99.97,722864.0,878683.0,60372.93,70840.57,99.97,2016465.0,2308222.0,64922.21,72989.67,99.97,3177141.0,3498566.0,67987.78,75413.23,99.96,3963731.0,4302824.0
11048,Kahalgaon,India,IND,India,35.0,215218.09,,,,,,,,,,,,,,,,,,,,
11049,Quannan,China,CHN,China,8.0,69208.84,,,,,,,,,,,,,,,,,,,,
11050,Chhatrapur,India,IND,India,9.0,85498.41,,,,,,,,,,,,,,,,,,,,
11051,Xinfeng,China,CHN,China,18.0,134710.76,,,,,,,,,,,,,,,,,,,,
11052,Baghua,India,IND,India,100.0,231787.29,,,,,,,,,,,,,,,,,,,,
11053,Wannian,China,CHN,China,17.0,97630.72,,,,,,,,,,,,,,,,,,,,
11054,Dhuraia,India,IND,India,22.0,57775.98,,,,,,,,,,,,,,,,,,,,
11055,Wanqingsha,China,CHN,China,66.0,164710.89,69526.21,76743.41,100.0,902576.0,924241.0,94847.35,101161.28,100.0,2548109.0,2599082.0,131485.37,137871.74,100.0,4087643.0,4139348.0,154590.72,160299.51,100.0,5503875.0,5556211.0
11056,Darjeeling,India,IND,India,147.0,602611.81,,,,,,,,,,,,,,,,,,,,
11057,Danyang City,China,CHN,China,67.0,312782.44,,,,,,,,,,,,,,,,,,,,
11058,-,India,IND,India,35.0,70508.14,,,,,,,,,,,,,,,,,,,,
11059,Pingsha,China,CHN,China,15.0,115005.39,20196.85,57119.479999999996,86.95,133859.0,363543.0,39140.97,74622.95000000001,94.36,464802.0,863042.0,69889.37,100398.95,96.08,904153.0,1323402.0,81893.03,110584.12,96.64,1318404.0,1748869.0
11060,Semapur,India,IND,India,84.0,178035.28,,,,,,,,,,,,,,,,,,,,
11061,Xuancheng,China,CHN,China,55.0,427031.54,,,,,,,,,,,,,,,,,,,,
11062,Mehrma,India,IND,India,16.0,63618.55,,,,,,,,,,,,,,,,,,,,
11063,Getian,China,CHN,China,35.0,206055.58,,,,,,,,,,,,,,,,,,,,
11064,Balugaon,India,IND,India,15.0,52132.9,4440.45,31969.74,98.7,84536.0,453561.0,5536.09,39383.490000000005,98.63,98676.0,528771.0,7164.88,47137.0,98.62,118090.0,594648.0,10339.01,51578.79,98.0,175638.0,683012.0
11065,Xinfeng,China,CHN,China,12.0,104522.59,,,,,,,,,,,,,,,,,,,,
11066,Nirsa,India,IND,India,12.0,61201.49,,,,,,,,,,,,,,,,,,,,
11067,Dongtai,China,CHN,China,63.0,466190.28,17588.88,121237.16,100.0,1088045.0,4800945.0,56547.62,325630.95,100.0,1998889.0,7390949.0,68466.93,297604.5,100.0,3321501.0,10434901.0,103396.57,415843.4,100.0,4259786.0,12811752.0
11068,Nuapatna,India,IND,India,19.0,61098.56,,,,,,,,,,,,,,,,,,,,
11069,Yangzhong,China,CHN,China,46.0,136622.89,19799.37,145017.71,100.0,480973.0,2348575.0,24977.85,135720.09,100.0,1958869.0,6332270.0,35966.19,144637.68,100.0,4247708.0,10447274.0,38806.01,142720.12,100.0,5717209.0,12888623.0
11070,Bahadurganj,India,IND,India,16.0,52705.7,,,,,,,,,,,,,,,,,,,,
11071,Dengbu,China,CHN,China,15.0,54028.22,,,,,,,,,,,,,,,,,,,,
11072,Murgia Chak,India,IND,India,21.0,58885.03,,,,,,,,,,,,,,,,,,,,
11073,Gaogang,China,CHN,China,23.0,52365.88,1191.9,28734.530000000002,100.0,102968.0,1203235.0,4909.62,74705.06,100.0,300696.0,2387012.0,9964.65,71298.59,100.0,995568.0,4184607.0,9577.87,60750.51,100.0,1507298.0,5401252.0
11074,Sundarpur,India,IND,India,13.0,60563.62,,,,,,,,,,,,,,,,,,,,
11075,Doumen,China,CHN,China,49.0,236202.18,5190.03,24158.719999999998,61.19,510812.0,1597387.0,41857.27,108920.66,68.53,1801628.0,3668093.0,69767.11,139703.19,72.68,3123105.0,5118146.0,90520.48,167064.25,74.11,4040041.0,6104934.0
11076,Godda,India,IND,India,15.0,164155.09,,,,,,,,,,,,,,,,,,,,
11077,Yudu,China,CHN,China,23.0,223352.52,,,,,,,,,,,,,,,,,,,,
11078,Katihar,India,IND,India,41.0,431007.61,,,,,,,,,,,,,,,,,,,,
11079,Zhuhai [Macau],China,CHN,China,274.0,2253273.36,169650.44,319314.48,46.52,2446394.0,7657269.0,313412.67,700362.63,48.86,9432714.0,19937733.0,418121.28,865934.66,49.1,14004162.0,25562517.0,513506.15,1034169.51,48.56,17601297.0,30098564.0
11080,Asansol,India,IND,India,249.0,2886897.02,,,,,,,,,,,,,,,,,,,,
11081,Jiangyan,China,CHN,China,65.0,227734.84,,,,,,,,,,,,,,,,,,,,
11082,Dhenkanal,India,IND,India,19.0,151859.5,,,,,,,,,,,,,,,,,,,,
11083,Longnan,China,CHN,China,23.0,123691.8,,,,,,,,,,,,,,,,,,,,
11084,Mahagama,India,IND,India,32.0,115247.56,,,,,,,,,,,,,,,,,,,,
11085,Danbei,China,CHN,China,42.0,108204.47,113.93,97549.98,100.0,4401.0,2061337.0,51.36,101651.32,100.0,4911.0,4333787.0,32.88,112255.57,100.0,5307.0,8389695.0,28.07,112684.57,100.0,5729.0,11053055.0
11086,Pauakhali,India,IND,India,35.0,64032.93,,,,,,,,,,,,,,,,,,,,
11087,Lianping,China,CHN,China,11.0,78469.68,,,,,,,,,,,,,,,,,,,,
11088,Baisi,India,IND,India,40.0,99829.84,,,,,,,,,,,,,,,,,,,,
11089,Jinwan,China,CHN,China,21.0,67023.47,2715.35,3153.81,90.75,195915.0,222355.0,24732.9,27800.61,94.19,839764.0,913151.0,41116.05,44410.05,95.34,1388865.0,1466903.0,56971.94,60590.100000000006,95.96,1855028.0,1934928.0
11090,Chittaranjan,India,IND,India,27.0,139693.53,,,,,,,,,,,,,,,,,,,,
11091,Jincheng Town,China,CHN,China,53.0,254614.85,,,,,,,,,,,,,,,,,,,,
11092,Dalkola,India,IND,India,35.0,101532.32,,,,,,,,,,,,,,,,,,,,
11093,Binjiangzhen,China,CHN,China,24.0,53850.36,2647.65,7421.0,96.33,210096.0,683184.0,7985.01,31755.120000000003,98.37,433244.0,1911745.0,11422.2,34866.42,99.16,1116085.0,3999207.0,16147.33,48872.22,99.33,1560072.0,5535861.0
11094,Manihari,India,IND,India,30.0,109785.34,,,,,,,,,,,,,,,,,,,,
11095,Jinxi,China,CHN,China,16.0,62013.49,,,,,,,,,,,,,,,,,,,,
11096,Kishanganj,India,IND,India,23.0,203188.13,,,,,,,,,,,,,,,,,,,,
11097,Longmen,China,CHN,China,12.0,85352.52,,,,,,,,,,,,,,,,,,,,
11098,Thakurganj,India,IND,India,14.0,55278.46,,,,,,,,,,,,,,,,,,,,
11099,Jaingbian,China,CHN,China,42.0,199841.97,,,,,,,,,,,,,,,,,,,,
11100,Ghatsila,India,IND,India,13.0,61671.04,,,,,,,,,,,,,,,,,,,,
11101,Taixing,China,CHN,China,71.0,466710.58,57.41,83449.2,100.08,7513.0,5449833.0,170.54,305553.32,100.06,14870.0,9757324.0,174.45,296402.85000000003,100.05,27836.0,14364035.0,233.08,416322.71,100.04,33732.0,17942176.0
11102,Khusalpur,India,IND,India,40.0,95126.43,,,,,,,,,,,,,,,,,,,,
11103,Yanwucun,China,CHN,China,26.0,86850.56,,,,,,,,,,,,,,,,,,,,
11104,Khordha,India,IND,India,18.0,93566.84,,,,,,,,,,,,,,,,,,,,
11105,Liyang,China,CHN,China,80.0,396226.43,,,,,,,,,,,,,,,,,,,,
11106,Gangtok,India,IND,India,22.0,132115.59,,,,,,,,,,,,,,,,,,,,
11107,Nancheng,China,CHN,China,17.0,137937.07,,,,,,,,,,,,,,,,,,,,
11108,Sahibganj,India,IND,India,38.0,191144.55,,,,,,,,,,,,,,,,,,,,
11109,Dexing,China,CHN,China,14.0,68695.84,,,,,,,,,,,,,,,,,,,,
11110,Siliguri,India,IND,India,124.0,579971.88,,,,,,,,,,,,,,,,,,,,
11111,???,China,CHN,China,15.0,54088.86,1901.7,17372.34,100.0,105543.0,578460.0,4107.54,43192.14,100.0,183170.0,1141127.0,3194.98,36320.73,100.0,252226.0,1804800.0,4424.84,50467.71000000001,100.0,301267.0,2325758.0
11112,Dumka,India,IND,India,23.0,205474.31,,,,,,,,,,,,,,,,,,,,
11113,Changzhou,China,CHN,China,613.0,2772877.64,,,,,,,,,,,,,,,,,,,,
11114,Jatani,India,IND,India,15.0,75155.26,,,,,,,,,,,,,,,,,,,,
11115,Taipa,China,CHN,China,25.0,156278.55,17188.09,39018.84,65.01,173544.0,391778.0,73702.78,96676.92,82.42,948801.0,1203990.0,96374.24,131028.90000000001,82.39,1341715.0,1613258.0,102196.76,127988.67,85.16,1743146.0,2046573.0
11116,Azamnagar,India,IND,India,32.0,92785.12,,,,,,,,,,,,,,,,,,,,
11117,Wuyuan,China,CHN,China,13.0,53189.42,,,,,,,,,,,,,,,,,,,,
11118,Cuttack,India,IND,India,66.0,808650.27,,,,,,,,,,,,,,,,,,,,
11119,Huayuan,China,CHN,China,23.0,133365.47,,,,,,,,,,,,,,,,,,,,
11120,Islampur,India,IND,India,12.0,124055.65,,,,,,,,,,,,,,,,,,,,
11121,???,China,CHN,China,55.0,187997.02,2918.27,68123.11,100.0,187098.0,1740257.0,8692.75,130355.39,99.81,674971.0,4723049.0,11726.32,162906.28,99.72,1468904.0,9142232.0,13374.94,188680.5,99.72,1952817.0,12222252.0
11122,Bhubaneshwar,India,IND,India,155.0,1173697.42,,,,,,,,,,,,,,,,,,,,
11123,Ningdu,China,CHN,China,18.0,159642.06,,,,,,,,,,,,,,,,,,,,
11124,Amdabad,India,IND,India,29.0,72200.05,,,,,,,,,,,,,,,,,,,,
11125,Hai'an,China,CHN,China,79.0,247676.15,,,,,,,,,,,,,,,,,,,,
11126,Jamuria,India,IND,India,18.0,68671.0,,,,,,,,,,,,,,,,,,,,
11127,Zhongxin,China,CHN,China,14.0,57932.7,,,,,,,,,,,,,,,,,,,,
11128,Mejia,India,IND,India,35.0,235398.43,,,,,,,,,,,,,,,,,,,,
11129,Huangqiao,China,CHN,China,36.0,109539.58,,,,,,,,,,,,,,,,,,,,
11130,Jagatpur,India,IND,India,19.0,94542.59,,,,,,,,,,,,,,,,,,,,
11131,Nanfeng,China,CHN,China,16.0,110005.51,,,,,,,,,,,,,,,,,,,,
11132,Byasanagar,India,IND,India,22.0,103670.64,,,,,,,,,,,,,,,,,,,,
11133,Dingnan,China,CHN,China,10.0,92279.08,,,,,,,,,,,,,,,,,,,,
