iso3,country,pacific_small_island,indicator_code,indicator_name,domain,indicator_position,reference_cap,frontier_mode,review_threshold_years,latest_year,value,frontier_year,calendar_age_years,production_age_years,relative_lag_years,missing,absolute_review,relative_review,classification_disagreement,production_cycle_only,retrieved_at,response_sha256,api_last_updated,attestation_chain
MNG,Mongolia,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,6.84391415938607,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
MMR,Myanmar,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,-2.01184475795665,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
NRU,Nauru,True,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,2.14285714285656,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
NPL,Nepal,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,4.43073194983359,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
PAK,Pakistan,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,3.69842668749033,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
PLW,Palau,True,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,6.28637654202731,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
PNG,Papua New Guinea,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,5.63792052319458,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
PHL,Philippines,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,4.40240158710621,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
WSM,Samoa,True,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,4.20440659006225,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
SLB,Solomon Islands,True,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,3.61715088072386,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
LKA,Sri Lanka,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,4.9534339114043,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
TJK,Tajikistan,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,8.40000053390075,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
THA,Thailand,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,2.44247444990198,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
TLS,Timor-Leste,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,6.97538939119629,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
TON,Tonga,True,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,2.79999999999998,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
TKM,Turkmenistan,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,6.30000003697894,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
TUV,Tuvalu,True,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,1.63934426229508,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
UZB,Uzbekistan,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,7.69962477932913,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
VUT,Vanuatu,True,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,3.05357824026483,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
VNM,Viet Nam,False,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Economy and structure,1,2025,global,3.0,2025,8.01882998978245,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:14+00:00,d95fabbb5731225261778b7febda96eceadd66a557ce81a9f3255520703ad0b6,2026-07-13,ai-first
AFG,Afghanistan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,34.2931004992905,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
ARM,Armenia,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,7.93468177320685,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
AZE,Azerbaijan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,5.92521728352983,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
BGD,Bangladesh,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,11.4240222467121,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
BTN,Bhutan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,13.6806760206392,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
BRN,Brunei Darussalam,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,1.18136570943281,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
KHM,Cambodia,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,16.1106828275296,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
CHN,"China, People's Republic of",False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,6.65869070601804,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
COK,Cook Islands,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
FJI,Fiji,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,14.0457735369585,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
GEO,Georgia,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,5.18170935466129,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
HKG,"Hong Kong, China",False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,0.0373096743766005,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
IND,India,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,16.2342483910129,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
IDN,Indonesia,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,13.0995463199278,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
KAZ,Kazakhstan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,3.7437914177142,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
KIR,Kiribati,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,23.1655122114262,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,7.99943573872639,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,16.6175844045764,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
MYS,Malaysia,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,8.2158916957078,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
MDV,Maldives,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,4.59079378253004,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
MHL,Marshall Islands,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,19.9359649122807,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,24.1626902958484,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
MNG,Mongolia,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,8.93883278645661,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
MMR,Myanmar,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,25.3,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
NRU,Nauru,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
NPL,Nepal,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,21.5578137957376,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
PAK,Pakistan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,23.0212949096389,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
PLW,Palau,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,2.73096438608725,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
PNG,Papua New Guinea,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,17.0217937024537,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
PHL,Philippines,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,8.5917098442669,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
WSM,Samoa,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,9.0895376966202,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
SLB,Solomon Islands,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,29.7259901683685,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
LKA,Sri Lanka,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,8.36247166017662,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
TJK,Tajikistan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,23.0548214545919,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
THA,Thailand,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,8.7468928716046,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
TLS,Timor-Leste,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,20.1605211861233,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
TON,Tonga,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,18.5668581615644,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
TKM,Turkmenistan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,12.3560088049428,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
TUV,Tuvalu,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2015,15.940855929328,2025,11,1,10,False,True,True,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
UZB,Uzbekistan,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,16.5595763193311,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
VUT,Vanuatu,True,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2024,26.6274867298977,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
VNM,Viet Nam,False,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",Economy and structure,2,2025,global,3.0,2025,11.6440301326976,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:15+00:00,ded2fd5dd3447677c4908fc2ec85ef98b4d7f9ad2b6440372c50e5f640fa9a73,2026-07-13,ai-first
AFG,Afghanistan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2024,-6.60118564073726,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
ARM,Armenia,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,3.30693341072904,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
AZE,Azerbaijan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,5.62208788068338,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
BGD,Bangladesh,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,8.7687628116114,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
BTN,Bhutan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,3.55513663074987,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
BRN,Brunei Darussalam,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,-0.302994414446762,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
KHM,Cambodia,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,2.35127105896507,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
CHN,"China, People's Republic of",False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,0.0595646916565403,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
COK,Cook Islands,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
FJI,Fiji,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,-1.38326833934224,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
GEO,Georgia,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,3.8692132193969,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
HKG,"Hong Kong, China",False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,1.43633540372673,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
IND,India,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,2.39884954182294,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
IDN,Indonesia,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,1.9133344329508,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
KAZ,Kazakhstan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,11.3879454675914,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
KIR,Kiribati,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2024,2.45545072159028,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,8.21496013406325,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,7.74226936553695,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
