country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,price_anomaly_pct,lagged_precipitation_month,lagged_power_prectotcorr_mm_day,lagged_precipitation_z,lagged_power_t2m_c,lagged_temperature_z,price_spike_screen,dry_price_spike_screen,non_dry_price_spike_screen,wet_price_spike_screen,hot_price_spike_screen,weather_alignment_status
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2022-11,Rice (coarse),KG,48.0,0.0,2022-10,7.75,1.4863,23.69,-1.045,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2022-12,Rice (coarse),KG,48.0,3.2269,2022-11,0.01,-0.7783,19.22,-1.2881,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-01,Rice (coarse),KG,50.0,-9.1161,2022-12,0.0,-0.6162,15.54,-0.6775,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-02,Rice (coarse),KG,50.0,8.7177,2023-01,0.03,-0.6634,15.34,0.1025,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-03,Rice (coarse),KG,48.0,5.5,2023-02,0.2,-0.6593,19.06,0.4016,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-04,Rice (coarse),KG,52.0,21.3574,2023-03,1.8,1.5701,23.76,-0.5543,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-05,Rice (coarse),KG,55.0,22.3144,2023-04,0.98,-0.5849,28.33,-1.0278,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-06,Rice (coarse),KG,60.0,28.7682,2023-05,2.66,-0.6973,30.26,-0.596,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-07,Rice (coarse),KG,58.0,26.5017,2023-06,4.73,-1.2057,33.8,1.2041,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-08,Rice (coarse),KG,62.0,29.8493,2023-07,13.84,-0.3696,29.16,0.5222,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-09,Rice (coarse),KG,60.0,22.3144,2023-08,15.82,0.7456,27.73,-0.9405,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-10,Rice (coarse),KG,60.0,11.1572,2023-09,5.71,-1.2717,27.56,1.3014,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-11,Rice (coarse),KG,58.0,18.9242,2023-10,3.99,0.2212,24.27,-0.2667,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-12,Rice (coarse),KG,58.0,22.1511,2023-11,0.03,-0.2993,21.53,1.2335,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-01,Rice (coarse),KG,60.0,9.1161,2023-12,0.06,-0.4925,17.91,1.4778,False,False,False,False,False,not_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-02,Rice (coarse),KG,60.0,26.9498,2024-01,0.01,-0.6964,14.91,-0.2808,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-03,Rice (coarse),KG,60.0,27.8144,2024-02,0.23,-0.6285,18.2,-0.2221,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-04,Rice (coarse),KG,60.0,35.6675,2024-03,1.2,0.5785,23.37,-0.8338,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-05,Rice (coarse),KG,62.0,34.2945,2024-04,0.02,-1.5347,31.23,1.6635,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-06,Rice (coarse),KG,60.0,28.7682,2024-05,2.1,-0.8816,32.13,1.3215,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-07,Rice (coarse),KG,,,2024-06,7.91,-0.3567,33.41,0.9956,False,False,False,False,False,missing_price
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-08,Rice (coarse),KG,65.0,34.5746,2024-07,24.96,1.6439,28.99,0.2251,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-09,Rice (coarse),KG,68.0,34.8307,2024-08,8.69,-0.605,28.18,0.3617,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-10,Rice (coarse),KG,70.0,26.5722,2024-09,11.99,0.8244,27.74,1.8608,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-11,Rice (coarse),KG,70.0,37.7294,2024-10,0.99,-0.7881,24.94,0.6324,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-12,Rice (coarse),KG,,,2024-11,0.01,-0.7783,21.09,0.7532,False,False,False,False,False,missing_price
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-01,Rice (coarse),KG,72.0,27.3482,2024-12,0.0,-0.6162,17.15,0.7866,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-02,Rice (coarse),KG,72.0,45.182,2025-01,0.0,-0.7128,16.71,1.324,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-03,Rice (coarse),KG,72.0,46.0466,2025-02,0.1,-0.7621,19.57,0.7714,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-04,Rice (coarse),KG,72.0,53.8997,2025-03,0.21,-1.0578,25.61,0.7711,True,True,False,False,False,dry_lag_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-05,Rice (coarse),KG,70.0,46.4306,2025-04,3.07,1.4827,29.1,-0.3132,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-06,Rice (coarse),KG,70.0,44.1833,2025-05,5.26,0.1584,30.65,-0.1961,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-07,Rice (coarse),KG,70.0,45.3069,2025-06,9.79,0.1452,31.02,-0.282,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-08,Rice (coarse),KG,70.0,41.9854,2025-07,8.0,-1.4271,29.24,0.662,True,True,False,False,False,dry_lag_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-09,Rice (coarse),KG,70.0,37.7294,2025-08,12.59,0.1338,27.81,-0.709,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-10,Rice (coarse),KG,70.0,26.5722,2025-09,11.81,0.7643,27.15,0.0272,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-11,Rice (coarse),KG,70.0,37.7294,2025-10,5.49,0.7259,24.5,0.0419,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2025-12,Rice (coarse),KG,70.0,40.9563,2025-11,0.08,0.898,19.98,-0.4585,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-01,Rice (coarse),KG,,,2018-12,0.03,-0.6101,1.24,-0.6435,False,False,False,False,False,missing_price
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-02,Rice (coarse),KG,,,2019-01,0.93,0.4909,-0.59,-0.8504,False,False,False,False,False,missing_price
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-03,Rice (coarse),KG,,,2019-02,4.33,1.88,-0.18,-1.2114,False,False,False,False,False,missing_price
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-04,Rice (coarse),KG,60.0,-8.0043,2019-03,0.73,-0.4898,3.9,-1.4151,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-05,Rice (coarse),KG,60.0,-8.0043,2019-04,1.98,0.4054,9.72,-0.0966,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-06,Rice (coarse),KG,60.0,-8.0043,2019-05,0.92,-1.2363,12.87,0.3025,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-07,Rice (coarse),KG,65.0,0.0,2019-06,3.27,-0.205,15.76,0.0241,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-08,Rice (coarse),KG,65.0,0.0,2019-07,5.53,-0.3474,16.13,-0.5602,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-09,Rice (coarse),KG,65.0,0.0,2019-08,3.7,-1.1465,15.92,0.5759,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-10,Rice (coarse),KG,65.0,-13.4132,2019-09,4.56,1.1166,14.19,-0.6781,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-11,Rice (coarse),KG,65.0,0.0,2019-10,0.36,-0.6007,9.46,-0.1071,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2019-12,Rice (coarse),KG,65.0,0.0,2019-11,0.6,2.2857,6.49,0.9479,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-01,Rice (coarse),KG,65.0,0.0,2019-12,1.79,1.8235,-0.65,-1.8373,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-02,Rice (coarse),KG,60.0,-7.7075,2020-01,1.96,2.1978,-1.88,-1.5817,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-03,Rice (coarse),KG,65.0,-2.256,2020-02,3.33,1.2121,0.82,-0.6563,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-04,Rice (coarse),KG,55.0,-16.7054,2020-03,2.02,1.829,3.84,-1.4577,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-05,Rice (coarse),KG,60.0,-8.0043,2020-04,3.36,1.8128,8.13,-1.4623,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-06,Rice (coarse),KG,57.5,-12.2602,2020-05,3.9,1.8596,11.24,-1.2882,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-07,Rice (coarse),KG,65.0,0.0,2020-06,6.78,1.7593,14.4,-1.8484,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-08,Rice (coarse),KG,65.0,0.0,2020-07,7.9,1.126,15.55,-1.9281,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-09,Rice (coarse),KG,60.0,-8.0043,2020-08,3.26,-1.4676,15.66,-0.4749,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-10,Rice (coarse),KG,55.0,-30.1186,2020-09,1.41,-1.4648,14.58,0.5738,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-11,Rice (coarse),KG,51.0,-24.2562,2020-10,0.01,-0.7894,10.1,0.4702,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2020-12,Rice (coarse),KG,51.0,-24.2562,2020-11,0.26,0.5683,4.82,-1.2545,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-01,Rice (coarse),KG,55.0,-16.7054,2020-12,0.01,-0.6378,2.69,0.2724,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-02,Rice (coarse),KG,55.0,-16.4087,2021-01,0.5,-0.2216,2.51,0.9071,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-03,Rice (coarse),KG,55.0,-18.9614,2021-02,0.13,-0.925,3.81,1.0032,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-04,Rice (coarse),KG,55.0,-16.7054,2021-03,0.5,-0.9033,6.84,0.6703,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-05,Rice (coarse),KG,55.0,-16.7054,2021-04,1.35,-0.2371,8.96,-0.7494,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-06,Rice (coarse),KG,55.0,-16.7054,2021-05,3.1,1.0285,11.75,-0.7905,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-07,Rice (coarse),KG,55.0,-16.7054,2021-06,5.96,1.3004,15.08,-0.9122,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-08,Rice (coarse),KG,55.0,-16.7054,2021-07,5.22,-0.5401,16.27,-0.23,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-09,Rice (coarse),KG,55.0,-16.7054,2021-08,5.32,0.0356,15.76,-0.0707,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-10,Rice (coarse),KG,,,2021-09,3.72,0.4282,14.23,-0.5497,False,False,False,False,False,missing_price
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-11,Rice (coarse),KG,60.0,-8.0043,2021-10,3.56,1.1252,10.24,0.5965,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2021-12,Rice (coarse),KG,60.0,-8.0043,2021-11,0.0,-0.745,4.97,-1.0567,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-01,Rice (coarse),KG,60.0,-8.0043,2021-12,1.65,1.6299,0.75,-0.953,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-02,Rice (coarse),KG,60.0,-7.7075,2022-01,0.66,0.0435,-0.65,-0.8844,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-03,Rice (coarse),KG,65.0,-2.256,2022-02,2.11,0.3974,-0.75,-1.5277,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-04,Rice (coarse),KG,65.0,0.0,2022-03,0.1,-1.6223,8.13,1.5854,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-05,Rice (coarse),KG,65.0,0.0,2022-04,0.72,-0.8796,11.71,1.6126,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-06,Rice (coarse),KG,65.0,0.0,2022-05,2.09,-0.0208,12.59,0.0293,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-07,Rice (coarse),KG,65.0,0.0,2022-06,1.31,-1.3018,15.9,0.2169,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-08,Rice (coarse),KG,65.0,0.0,2022-07,4.97,-0.6955,16.57,0.4776,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-09,Rice (coarse),KG,65.0,0.0,2022-08,5.02,-0.1833,16.0,0.8993,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-10,Rice (coarse),KG,65.0,-13.4132,2022-09,4.13,0.7642,14.07,-1.0632,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-11,Rice (coarse),KG,65.0,0.0,2022-10,5.47,2.1553,8.64,-0.8468,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-12,Rice (coarse),KG,65.0,0.0,2022-11,0.02,-0.644,5.73,-0.0544,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-01,Rice (coarse),KG,65.0,0.0,2022-12,0.05,-0.5825,3.21,0.6009,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-02,Rice (coarse),KG,70.0,7.7075,2023-01,0.85,0.3584,0.88,-0.017,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-03,Rice (coarse),KG,68.0,2.256,2023-02,0.1,-0.945,4.25,1.2474,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-04,Rice (coarse),KG,80.0,20.7639,2023-03,1.37,0.6606,5.26,-0.4504,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-05,Rice (coarse),KG,80.0,20.7639,2023-04,0.98,-0.6145,8.54,-1.1101,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-06,Rice (coarse),KG,80.0,20.7639,2023-05,1.4,-0.7376,11.15,-1.376,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-07,Rice (coarse),KG,80.0,20.7639,2023-06,2.66,-0.5463,15.65,-0.1274,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-08,Rice (coarse),KG,80.0,20.7639,2023-07,4.49,-0.9939,16.3,-0.1592,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-09,Rice (coarse),KG,92.0,34.7401,2023-08,6.45,0.8601,15.92,0.5759,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-10,Rice (coarse),KG,90.0,19.129,2023-09,2.15,-0.8584,14.76,1.1515,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-11,Rice (coarse),KG,90.0,32.5422,2023-10,0.93,-0.2933,9.45,-0.1161,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-12,Rice (coarse),KG,90.0,32.5422,2023-11,0.02,-0.644,6.38,0.8028,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-01,Rice (coarse),KG,90.0,32.5422,2023-12,0.15,-0.4442,3.51,0.7903,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-02,Rice (coarse),KG,90.0,32.839,2024-01,0.02,-1.0171,0.9,-0.0057,True,True,False,False,False,dry_lag_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-03,Rice (coarse),KG,90.0,30.2862,2024-02,0.32,-0.7981,1.44,-0.3122,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-04,Rice (coarse),KG,90.0,32.5422,2024-03,1.12,0.2112,6.0,0.0745,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-05,Rice (coarse),KG,90.0,32.5422,2024-04,0.04,-1.5731,11.01,1.0113,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-06,Rice (coarse),KG,90.0,32.5422,2024-05,1.04,-1.1116,14.2,1.6005,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-07,Rice (coarse),KG,,,2024-06,3.49,-0.0818,17.06,1.814,False,False,False,False,False,missing_price
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-08,Rice (coarse),KG,90.0,32.5422,2024-07,7.06,0.6038,16.95,1.3738,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-09,Rice (coarse),KG,90.0,32.5422,2024-08,4.36,-0.6649,15.93,0.6164,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-10,Rice (coarse),KG,90.0,19.129,2024-09,4.73,1.2559,14.81,1.312,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-11,Rice (coarse),KG,90.0,32.5422,2024-10,0.35,-0.6061,11.33,1.5796,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-12,Rice (coarse),KG,,,2024-11,0.0,-0.745,7.05,1.6865,False,False,False,False,False,missing_price
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-01,Rice (coarse),KG,97.0,40.0324,2024-12,0.09,-0.5272,2.74,0.304,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-02,Rice (coarse),KG,97.0,40.3291,2025-01,0.08,-0.9176,3.63,1.542,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-03,Rice (coarse),KG,96.0,36.7401,2025-02,1.26,-0.1703,3.04,0.5758,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-04,Rice (coarse),KG,95.0,37.949,2025-03,1.35,0.6246,6.14,0.1738,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-05,Rice (coarse),KG,96.0,38.9961,2025-04,1.75,0.1708,10.58,0.642,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-06,Rice (coarse),KG,98.0,41.058,2025-05,2.48,0.3844,13.41,0.8295,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-07,Rice (coarse),KG,85.0,26.8264,2025-06,3.9,0.1476,15.93,0.2582,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-08,Rice (coarse),KG,82.0,23.2332,2025-07,4.46,-1.0126,16.92,1.3031,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-09,Rice (coarse),KG,85.0,26.8264,2025-08,7.17,1.3855,15.85,0.293,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-10,Rice (coarse),KG,85.0,13.4132,2025-09,3.19,-0.0061,14.63,0.7342,False,False,False,False,False,not_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-11,Rice (coarse),KG,85.0,26.8264,2025-10,1.08,-0.2124,10.05,0.4251,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2025-12,Rice (coarse),KG,85.0,26.8264,2025-11,0.04,-0.543,5.68,-0.1203,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-01,Rice (coarse),KG,,,2018-12,0.0,-0.6135,0.61,-1.0546,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-02,Rice (coarse),KG,,,2019-01,1.0,0.893,-1.26,-0.9509,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-03,Rice (coarse),KG,,,2019-02,3.91,2.327,-0.34,-0.9606,False,False,False,False,False,missing_price
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2019-04,Rice (coarse),KG,,,2019-03,1.43,0.1426,2.86,-1.3736,False,False,False,False,False,missing_price
