country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,retail_price_npr_year_earlier,rice_yoy_log_change_pct,old_calendar_month_median_anomaly_pct,precipitation_z_lag_0,temperature_z_lag_0,precipitation_z_lag_1,temperature_z_lag_1,precipitation_z_lag_3,temperature_z_lag_3,precipitation_z_lag_6,temperature_z_lag_6,price_spike_yoy_20pct,dry_lag_1,dry_aligned_price_spike,alignment_class
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2022-06,Rice (coarse),KG,42.0,50.0,-17.4353,-17.4353,0.5894,-0.4201,0.4278,-0.3038,-1.1127,0.8318,1.6779,-0.3135,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2022-06,Rice (coarse),KG,50.0,48.0,4.0822,0.0,0.8086,-1.0152,-0.0734,0.0872,-0.7383,1.5921,2.0866,-0.0858,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-06,Rice (coarse),KG,65.0,55.0,16.7054,0.0,-1.3018,0.2169,-0.0208,0.0293,-1.6223,1.5854,1.6299,-0.953,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-06,Rice (coarse),KG,50.0,46.0,8.3382,0.0,1.153,-0.7653,0.6167,-0.3008,-0.7638,0.8939,1.4896,-0.4847,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2022-06,Rice (coarse),KG,50.0,48.0,4.0822,0.0,0.409,-0.5987,0.9569,-0.4524,-0.5676,1.6708,2.0432,-0.1909,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2022-06,Rice (coarse),KG,45.0,46.0,-2.1979,-10.5361,-1.0247,0.4543,-0.1038,0.1014,-1.3114,0.9899,0.8728,-0.7234,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-06,Rice (coarse),KG,45.0,55.0,-20.0671,-20.0671,-1.2899,0.5216,-0.2795,0.0672,-1.3964,1.3225,0.8198,-1.0589,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-06,Rice (coarse),KG,48.0,46.0,4.256,-4.0822,0.3395,-0.3693,-0.0092,0.039,-1.2613,1.0055,1.9697,-0.3268,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-06,Rice (coarse),KG,55.0,48.0,13.6132,0.0,0.8086,-1.0152,-0.0734,0.0872,-0.7383,1.5921,2.0866,-0.0858,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-07,Rice (coarse),KG,48.0,55.0,-13.6132,-8.8477,-1.0158,-0.8014,0.0434,-0.8879,0.0126,1.4319,-0.144,-1.0113,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2022-07,Rice (coarse),KG,45.0,44.0,2.2473,1.1236,-1.4669,1.0466,-0.3194,-0.1056,-0.4563,0.8561,0.2761,-1.11,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-07,Rice (coarse),KG,45.0,48.0,-6.4539,0.0,-1.1711,-0.8039,1.7316,-0.9719,0.023,0.3431,0.7273,-0.731,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2022-07,Rice (coarse),KG,46.0,45.0,2.1979,-4.1691,-0.9455,-0.104,0.5894,-0.4201,-0.0831,0.9119,0.1213,-1.202,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2022-07,Rice (coarse),KG,50.0,46.0,8.3382,4.1691,-1.0913,-0.3995,0.8086,-1.0152,0.5794,0.4932,0.5523,-0.4929,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-07,Rice (coarse),KG,65.0,55.0,16.7054,0.0,-0.6955,0.4776,-1.3018,0.2169,-0.8796,1.6126,0.0435,-0.8844,False,True,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-07,Rice (coarse),KG,54.0,45.0,18.2322,1.887,-1.1711,-0.3779,1.153,-0.7653,-0.4634,0.5221,0.4955,-0.8564,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2022-07,Rice (coarse),KG,50.0,45.0,10.5361,2.0411,-0.8993,-0.3252,0.409,-0.5987,-0.3905,1.2339,-0.0997,-0.9162,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2022-07,Rice (coarse),KG,45.0,48.0,-6.4539,-3.2269,-1.0555,1.399,-1.0247,0.4543,-0.6847,1.5009,0.3775,-0.9965,False,True,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-07,Rice (coarse),KG,53.0,50.0,5.8269,-6.2026,-1.0095,0.6955,-1.2899,0.5216,-0.6025,1.5944,0.3311,-0.934,False,True,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-07,Rice (coarse),KG,48.0,48.0,0.0,-2.0411,-1.2545,0.0935,0.3395,-0.3693,-0.0177,0.8983,0.0121,-1.0574,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-07,Rice (coarse),KG,50.0,50.0,0.0,0.0,-1.0913,-0.3995,0.8086,-1.0152,0.5794,0.4932,0.5523,-0.4929,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-08,Rice (coarse),KG,48.0,55.0,-13.6132,-13.6132,0.9932,0.0899,-1.0158,-0.8014,-0.0697,0.1308,0.7888,-1.6174,False,True,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2022-08,Rice (coarse),KG,46.0,44.0,4.4452,0.0,0.1811,0.738,-1.4669,1.0466,-0.3485,0.4704,0.6362,-1.7885,False,True,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-08,Rice (coarse),KG,45.0,50.0,-10.5361,-10.5361,-0.6903,0.5821,-1.1711,-0.8039,0.3249,0.0117,1.2395,-1.8869,False,True,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2022-08,Rice (coarse),KG,48.0,50.0,-4.0822,-20.6336,-0.1738,0.2807,-0.9455,-0.104,0.4278,-0.3038,1.1422,-1.7758,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2022-08,Rice (coarse),KG,50.0,54.0,-7.6961,-7.6961,-0.7219,0.5103,-1.0913,-0.3995,-0.0734,0.0872,0.8512,-1.9382,False,True,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-08,Rice (coarse),KG,65.0,55.0,16.7054,0.0,-0.1833,0.8993,-0.6955,0.4776,-0.0208,0.0293,0.3974,-1.5277,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-08,Rice (coarse),KG,54.0,50.0,7.6961,0.0,-0.8235,1.1143,-1.1711,-0.3779,0.6167,-0.3008,1.6106,-1.7558,False,True,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2022-08,Rice (coarse),KG,50.0,44.0,12.7833,0.0,-0.6296,-0.0063,-0.8993,-0.3252,0.9569,-0.4524,1.252,-1.8595,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2022-08,Rice (coarse),KG,45.0,46.0,-2.1979,-4.3485,-0.6676,1.3799,-1.0555,1.399,-0.1038,0.1014,0.1427,-1.5832,False,True,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-08,Rice (coarse),KG,55.0,50.0,9.531,0.0,-0.6326,1.1751,-1.0095,0.6955,-0.2795,0.0672,-0.0924,-1.4941,False,True,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-08,Rice (coarse),KG,50.0,44.0,12.7833,0.0,0.4521,0.2035,-1.2545,0.0935,-0.0092,0.039,0.8183,-1.7981,False,True,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-08,Rice (coarse),KG,45.0,50.0,-10.5361,-10.5361,-0.7219,0.5103,-1.0913,-0.3995,-0.0734,0.0872,0.8512,-1.9382,False,True,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-09,Rice (coarse),KG,52.0,58.0,-10.9199,-10.9199,1.0939,-1.0057,0.9932,0.0899,0.0434,-0.8879,-1.1521,1.5052,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2022-09,Rice (coarse),KG,48.0,44.0,8.7011,0.0,0.8011,-0.9673,0.1811,0.738,-0.3194,-0.1056,-1.0578,0.7997,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-09,Rice (coarse),KG,52.0,54.0,-3.774,-3.774,-0.2788,-1.2211,-0.6903,0.5821,1.7316,-0.9719,-0.839,1.1649,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2022-09,Rice (coarse),KG,45.0,50.0,-10.5361,-10.5361,-0.0847,-0.9866,-0.1738,0.2807,0.5894,-0.4201,-1.1127,0.8318,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2022-09,Rice (coarse),KG,50.0,55.0,-9.531,-9.531,-0.2293,-0.9708,-0.7219,0.5103,0.8086,-1.0152,-0.7383,1.5921,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-09,Rice (coarse),KG,65.0,55.0,16.7054,0.0,0.7642,-1.0632,-0.1833,0.8993,-1.3018,0.2169,-1.6223,1.5854,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-09,Rice (coarse),KG,50.0,46.0,8.3382,0.0,-0.3857,-0.9145,-0.8235,1.1143,1.153,-0.7653,-0.7638,0.8939,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2022-09,Rice (coarse),KG,50.0,44.0,12.7833,0.0,-0.2916,-0.7071,-0.6296,-0.0063,0.409,-0.5987,-0.5676,1.6708,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2022-09,Rice (coarse),KG,45.0,46.0,-2.1979,-8.5158,1.2315,-0.8826,-0.6676,1.3799,-1.0247,0.4543,-1.3114,0.9899,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-09,Rice (coarse),KG,55.0,50.0,9.531,0.0,1.1049,-1.1772,-0.6326,1.1751,-1.2899,0.5216,-1.3964,1.3225,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-09,Rice (coarse),KG,50.0,44.0,12.7833,-1.9803,0.6631,-0.8996,0.4521,0.2035,0.3395,-0.3693,-1.2613,1.0055,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-09,Rice (coarse),KG,50.0,55.0,-9.531,-9.531,-0.2293,-0.9708,-0.7219,0.5103,0.8086,-1.0152,-0.7383,1.5921,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-10,Rice (coarse),KG,55.0,52.0,5.6089,0.0,0.4932,-0.4498,-0.2788,-1.2211,-1.1711,-0.8039,0.023,0.3431,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2022-10,Rice (coarse),KG,46.0,50.0,-8.3382,-8.3382,0.4519,-1.234,-0.0847,-0.9866,-0.9455,-0.104,-0.0831,0.9119,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2022-10,Rice (coarse),KG,56.0,55.0,1.8019,0.0,0.3769,-0.2668,-0.2293,-0.9708,-1.0913,-0.3995,0.5794,0.4932,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-10,Rice (coarse),KG,55.0,48.0,13.6132,0.0,0.2515,-0.6385,-0.3857,-0.9145,-1.1711,-0.3779,-0.4634,0.5221,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2022-10,Rice (coarse),KG,45.0,42.0,6.8993,-10.5361,2.1935,-0.8578,1.2315,-0.8826,-1.0555,1.399,-0.6847,1.5009,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-10,Rice (coarse),KG,56.0,50.0,11.3329,0.0,1.9592,-0.7071,1.1049,-1.1772,-1.0095,0.6955,-0.6025,1.5944,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-10,Rice (coarse),KG,55.0,58.0,-5.311,-5.311,0.3769,-0.2668,-0.2293,-0.9708,-1.0913,-0.3995,0.5794,0.4932,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-11,Rice (coarse),KG,50.0,58.0,-14.842,-16.5371,-0.6908,0.1617,1.4922,-0.7157,0.9932,0.0899,-0.0697,0.1308,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2022-11,Rice (coarse),KG,48.0,45.0,6.4539,0.0,-0.7783,-1.2881,1.4863,-1.045,0.1811,0.738,-0.3485,0.4704,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-11,Rice (coarse),KG,52.0,52.0,0.0,0.0,0.2538,-0.0561,0.4932,-0.4498,-0.6903,0.5821,0.3249,0.0117,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2022-11,Rice (coarse),KG,45.0,45.0,0.0,-2.1979,-0.5562,-1.0359,0.4519,-1.234,-0.1738,0.2807,0.4278,-0.3038,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2022-11,Rice (coarse),KG,55.0,55.0,0.0,0.0,-0.0869,0.0151,0.3769,-0.2668,-0.7219,0.5103,-0.0734,0.0872,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-11,Rice (coarse),KG,65.0,60.0,8.0043,0.0,-0.644,-0.0544,2.1553,-0.8468,-0.1833,0.8993,-0.0208,0.0293,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-11,Rice (coarse),KG,50.0,45.0,10.5361,0.0,0.061,-0.1307,0.2515,-0.6385,-0.8235,1.1143,0.6167,-0.3008,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2022-11,Rice (coarse),KG,50.0,45.0,10.5361,-9.531,-0.5256,-0.9247,0.3868,-0.6871,-0.6296,-0.0063,0.9569,-0.4524,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2022-11,Rice (coarse),KG,45.0,43.0,4.5462,-4.3485,-0.6768,-0.3261,2.1935,-0.8578,-0.6676,1.3799,-0.1038,0.1014,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-11,Rice (coarse),KG,55.0,45.0,20.0671,0.0,-0.6404,0.0468,1.9592,-0.7071,-0.6326,1.1751,-0.2795,0.0672,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-11,Rice (coarse),KG,48.0,48.0,0.0,0.0,-0.5529,-1.3432,1.0153,-1.0765,0.4521,0.2035,-0.0092,0.039,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-11,Rice (coarse),KG,50.0,55.0,-9.531,-9.531,-0.0869,0.0151,0.3769,-0.2668,-0.7219,0.5103,-0.0734,0.0872,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2022-12,Rice (coarse),KG,50.0,60.0,-18.2322,-18.2322,-0.5798,0.8553,-0.6908,0.1617,1.0939,-1.0057,0.0434,-0.8879,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2022-12,Rice (coarse),KG,48.0,41.0,15.7629,3.2269,-0.6162,-0.6775,-0.7783,-1.2881,0.8011,-0.9673,-0.3194,-0.1056,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-12,Rice (coarse),KG,48.0,40.0,18.2322,3.2269,-0.968,0.5479,0.2538,-0.0561,-0.2788,-1.2211,1.7316,-0.9719,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2022-12,Rice (coarse),KG,43.0,45.0,-4.5462,-6.7205,-0.7191,-0.4117,-0.5562,-1.0359,-0.0847,-0.9866,0.5894,-0.4201,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2022-12,Rice (coarse),KG,50.0,42.0,17.4353,3.0938,-0.7952,0.8619,-0.0869,0.0151,-0.2293,-0.9708,0.8086,-1.0152,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2022-12,Rice (coarse),KG,65.0,60.0,8.0043,0.0,-0.5825,0.6009,-0.644,-0.0544,0.7642,-1.0632,-1.3018,0.2169,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-12,Rice (coarse),KG,50.0,45.0,10.5361,5.268,-0.9075,0.3316,0.061,-0.1307,-0.3857,-0.9145,1.153,-0.7653,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2022-12,Rice (coarse),KG,50.0,44.0,12.7833,0.0,-0.6859,0.5173,-0.5256,-0.9247,-0.2916,-0.7071,0.409,-0.5987,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2022-12,Rice (coarse),KG,48.0,43.0,11.0001,1.0527,-0.4849,0.7512,-0.6768,-0.3261,1.2315,-0.8826,-1.0247,0.4543,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-12,Rice (coarse),KG,50.0,45.0,10.5361,4.1691,-0.5909,0.6507,-0.6404,0.0468,1.1049,-1.1772,-1.2899,0.5216,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-12,Rice (coarse),KG,50.0,44.0,12.7833,2.0411,-0.6602,-0.475,-0.5529,-1.3432,0.6631,-0.8996,0.3395,-0.3693,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2022-12,Rice (coarse),KG,50.0,44.0,12.7833,5.268,-0.7952,0.8619,-0.0869,0.0151,-0.2293,-0.9708,0.8086,-1.0152,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-01,Rice (coarse),KG,50.0,60.0,-18.2322,-26.2364,-0.4074,0.2025,-0.5798,0.8553,1.4922,-0.7157,-1.0158,-0.8014,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-01,Rice (coarse),KG,50.0,41.0,19.8451,-9.1161,-0.6634,0.1025,-0.6162,-0.6775,1.4863,-1.045,-1.4669,1.0466,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-01,Rice (coarse),KG,49.0,40.0,20.2941,10.147,-0.6612,0.4785,-0.968,0.5479,0.4932,-0.4498,-1.1711,-0.8039,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-01,Rice (coarse),KG,55.0,40.0,31.8454,4.7655,-0.6226,0.0769,-0.7191,-0.4117,0.4519,-1.234,-0.9455,-0.104,True,False,False,non_dry_price_spike
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-01,Rice (coarse),KG,50.0,40.0,22.3144,17.4353,-0.6569,0.8872,-0.7952,0.8619,0.3769,-0.2668,-1.0913,-0.3995,True,False,False,non_dry_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-01,Rice (coarse),KG,65.0,60.0,8.0043,0.0,0.3584,-0.017,-0.5825,0.6009,2.1553,-0.8468,-0.6955,0.4776,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-01,Rice (coarse),KG,55.0,40.0,31.8454,10.0335,-0.6264,0.3619,-0.9075,0.3316,0.2515,-0.6385,-1.1711,-0.3779,True,False,False,non_dry_price_spike
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-01,Rice (coarse),KG,50.0,45.0,10.5361,0.0,-0.5783,0.949,-0.6859,0.5173,0.3868,-0.6871,-0.8993,-0.3252,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-01,Rice (coarse),KG,50.0,42.0,17.4353,6.3917,0.0432,0.1313,-0.4849,0.7512,2.1935,-0.8578,-1.0555,1.399,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-01,Rice (coarse),KG,50.0,45.0,10.5361,5.268,0.1233,0.0299,-0.5909,0.6507,1.9592,-0.7071,-1.0095,0.6955,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-01,Rice (coarse),KG,50.0,45.0,10.5361,5.268,-0.6443,0.0239,-0.6602,-0.475,1.0153,-1.0765,-1.2545,0.0935,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-01,Rice (coarse),KG,50.0,44.0,12.7833,-13.1182,-0.6569,0.8872,-0.7952,0.8619,0.3769,-0.2668,-1.0913,-0.3995,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-02,Rice (coarse),KG,55.0,60.0,-8.7011,-8.7011,-0.45,1.3596,-0.4074,0.2025,-0.6908,0.1617,0.9932,0.0899,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-02,Rice (coarse),KG,50.0,41.0,19.8451,8.7177,-0.6593,0.4016,-0.6634,0.1025,-0.7783,-1.2881,0.1811,0.738,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-02,Rice (coarse),KG,48.0,42.0,13.3531,6.6766,-0.8311,1.1069,-0.6612,0.4785,0.2538,-0.0561,-0.6903,0.5821,False,False,False,below_price_spike_threshold
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-02,Rice (coarse),KG,55.0,50.0,9.531,-4.3506,-0.7315,0.7347,-0.6226,0.0769,-0.5562,-1.0359,-0.1738,0.2807,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-02,Rice (coarse),KG,49.0,42.0,15.4151,10.7631,-0.6513,1.0933,-0.6569,0.8872,-0.0869,0.0151,-0.7219,0.5103,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-02,Rice (coarse),KG,70.0,60.0,15.4151,7.7075,-0.945,1.2474,0.3584,-0.017,-0.644,-0.0544,-0.1833,0.8993,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-02,Rice (coarse),KG,53.0,50.0,5.8269,2.9134,-0.8155,0.9631,-0.6264,0.3619,0.061,-0.1307,-0.8235,1.1143,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-02,Rice (coarse),KG,59.0,48.0,20.6336,0.0,-0.66,0.8424,-0.5783,0.949,-0.5256,-0.9247,-0.6296,-0.0063,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-02,Rice (coarse),KG,50.0,43.0,15.0823,6.3917,-0.7988,0.7468,0.0432,0.1313,-0.6768,-0.3261,-0.6676,1.3799,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-02,Rice (coarse),KG,50.0,45.0,10.5361,5.268,-0.7401,1.1928,0.1233,0.0299,-0.6404,0.0468,-0.6326,1.1751,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-02,Rice (coarse),KG,54.0,47.0,13.8836,6.9418,-0.5779,0.4453,-0.6443,0.0239,-0.5529,-1.3432,0.4521,0.2035,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-02,Rice (coarse),KG,52.0,45.0,14.4581,7.2291,-0.6513,1.0933,-0.6569,0.8872,-0.0869,0.0151,-0.7219,0.5103,False,False,False,below_price_spike_threshold
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-03,Rice (coarse),KG,55.0,62.0,-11.9801,-11.9801,1.653,-0.592,-0.45,1.3596,-0.5798,0.8553,1.0939,-1.0057,False,False,False,below_price_spike_threshold
