iso3,gdis_id,disasterno,year,disastertype,adm1,adm2,latitude,longitude,distance_to_country_polygon_km,gross_mismatch
CHN,02-121,2017-0254,2017,flood,Chongqing,NA,30.05864874,107.8748401,0.0,False
CHN,02-121,2017-0254,2017,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,02-121,2017-0254,2017,flood,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,02-121,2017-0254,2017,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-122,2017-0284,2017,storm,Liaoning,NA,41.2989153,122.6076547,0.0,False
CHN,02-122,2017-0284,2017,storm,Gansu,NA,37.82078887,100.9338739,0.0,False
CHN,02-122,2017-0284,2017,storm,Jilin,NA,43.66440549,126.1940038,0.0,False
CHN,02-122,2017-0284,2017,storm,Hebei,NA,39.54574155,116.1300572,0.0,False
CHN,02-122,2017-0284,2017,storm,Shanxi,NA,37.57589687,112.2919732,0.0,False
CHN,02-122,2017-0284,2017,storm,Shaanxi,NA,35.19516887,108.8705819,0.0,False
CHN,02-122,2017-0284,2017,storm,Ningxia Hui,NA,37.27093378,106.1648622,0.0,False
CHN,02-122,2017-0284,2017,storm,Heilongjiang,NA,47.84154247,127.7823601,0.0,False
CHN,02-123,2017-0286,2017,storm,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,02-123,2017-0286,2017,storm,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,02-123,2017-0286,2017,storm,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,02-123,2017-0286,2017,storm,Chongqing,NA,30.05864874,107.8748401,0.0,False
CHN,02-123,2017-0286,2017,storm,Anhui,Huangshan,30.27197599,118.0864459,0.0,False
CHN,02-123,2017-0286,2017,storm,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-124,2017-0281,2017,storm,Hainan,NA,19.19553393,109.7458309,0.0,False
CHN,02-125,2017-0287,2017,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,02-125,2017-0287,2017,flood,Shandong,NA,36.35199896,118.1509191,0.0,False
CHN,02-125,2017-0287,2017,flood,Henan,NA,33.88259152,113.613553,0.0,False
CHN,02-125,2017-0287,2017,flood,Jiangsu,NA,32.97338839,119.4557011,0.0,False
CHN,02-125,2017-0287,2017,flood,Shaanxi,NA,35.19516887,108.8705819,0.0,False
CHN,02-126,2017-0261,2017,flood,Tianjin,NA,39.31040122,117.3330017,0.0,False
CHN,02-126,2017-0261,2017,flood,Hebei,NA,39.54574155,116.1300572,0.0,False
CHN,02-126,2017-0261,2017,flood,Beijing,NA,40.1849142,116.4106715,0.0,False
CHN,02-127,2017-0264,2017,flood,Jiangsu,NA,32.97338839,119.4557011,0.0,False
CHN,02-127,2017-0264,2017,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-127,2017-0264,2017,flood,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,02-127,2017-0264,2017,flood,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,02-127,2017-0264,2017,flood,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,02-127,2017-0264,2017,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,02-127,2017-0264,2017,flood,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,02-127,2017-0264,2017,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,02-127,2017-0264,2017,flood,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,02-128,2017-0476,2017,flood,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,02-128,2017-0476,2017,flood,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,02-128,2017-0476,2017,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,02-128,2017-0476,2017,flood,Chongqing,NA,30.05864874,107.8748401,0.0,False
CHN,02-128,2017-0476,2017,flood,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,02-128,2017-0476,2017,flood,Henan,NA,33.88259152,113.613553,0.0,False
CHN,02-128,2017-0476,2017,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,02-128,2017-0476,2017,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-129,2017-0352,2017,storm,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,02-129,2017-0352,2017,storm,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,02-129,2017-0352,2017,storm,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,02-129,2017-0352,2017,storm,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-130,2017-0485,2017,storm,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,02-130,2017-0485,2017,storm,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,02-130,2017-0485,2017,storm,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,02-130,2017-0485,2017,storm,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,02-130,2017-0485,2017,storm,Hainan,NA,19.19553393,109.7458309,0.0,False
CHN,02-131,2017-0326,2017,storm,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,02-133,2017-0372,2017,flood,Henan,NA,33.88259152,113.613553,0.0,False
CHN,02-133,2017-0372,2017,flood,Shandong,NA,36.35199896,118.1509191,0.0,False
CHN,02-133,2017-0372,2017,flood,Liaoning,NA,41.2989153,122.6076547,0.0,False
CHN,02-133,2017-0372,2017,flood,Gansu,NA,37.82078887,100.9338739,0.0,False
CHN,02-133,2017-0372,2017,flood,Jilin,NA,43.66440549,126.1940038,0.0,False
CHN,02-133,2017-0372,2017,flood,Heilongjiang,NA,47.84154247,127.7823601,0.0,False
CHN,02-133,2017-0372,2017,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,02-134,2017-0398,2017,flood,Shanxi,NA,37.57589687,112.2919732,0.0,False
CHN,02-134,2017-0398,2017,flood,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,02-135,2018-0050,2018,storm,Anhui,NA,31.82578581,117.2262303,0.0,False
CHN,02-135,2018-0050,2018,storm,Henan,NA,33.88259152,113.613553,0.0,False
CHN,02-135,2018-0050,2018,storm,Shaanxi,NA,35.19516887,108.8705819,0.0,False
CHN,02-135,2018-0050,2018,storm,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,02-135,2018-0050,2018,storm,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-135,2018-0050,2018,storm,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,02-135,2018-0050,2018,storm,Jiangsu,NA,32.97338839,119.4557011,0.0,False
CHN,02-135,2018-0050,2018,storm,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,02-135,2018-0050,2018,storm,Chongqing,NA,30.05864874,107.8748401,0.0,False
CHN,02-136,2018-0118,2018,storm,Zhejiang,NA,29.17951244,120.0888388,0.0,False
CHN,02-136,2018-0118,2018,storm,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,02-136,2018-0118,2018,storm,Anhui,NA,31.82578581,117.2262303,0.0,False
CHN,02-137,2018-0215,2018,earthquake,Jilin,NA,43.66440549,126.1940038,0.0,False
CHN,02-138,2018-0210,2018,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-138,2018-0210,2018,flood,Hebei,NA,39.54574155,116.1300572,0.0,False
CHN,02-138,2018-0210,2018,flood,Gansu,NA,37.82078887,100.9338739,0.0,False
CHN,02-138,2018-0210,2018,flood,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,02-138,2018-0210,2018,flood,Jiangsu,NA,32.97338839,119.4557011,0.0,False
CHN,02-138,2018-0210,2018,flood,Chongqing,NA,30.05864874,107.8748401,0.0,False
CHN,02-138,2018-0210,2018,flood,Shaanxi,NA,35.19516887,108.8705819,0.0,False
CHN,02-138,2018-0210,2018,flood,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,02-138,2018-0210,2018,flood,Henan,NA,33.88259152,113.613553,0.0,False
CHN,02-138,2018-0210,2018,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,02-138,2018-0210,2018,flood,Shandong,NA,36.35199896,118.1509191,0.0,False
CHN,02-138,2018-0210,2018,flood,Shanxi,NA,37.57589687,112.2919732,0.0,False
CHN,02-141,2018-0201,2018,storm,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,02-141,2018-0201,2018,storm,Zhejiang,NA,29.17951244,120.0888388,0.0,False
CHN,02-141,2018-0201,2018,storm,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,02-141,2018-0201,2018,storm,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,02-141,2018-0201,2018,storm,Hainan,NA,19.19553393,109.7458309,0.0,False
CHN,02-142,2018-0198,2018,flood,Chongqing,NA,30.05864874,107.8748401,0.0,False
CHN,02-142,2018-0198,2018,flood,Gansu,NA,37.82078887,100.9338739,0.0,False
CHN,02-142,2018-0198,2018,flood,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,02-142,2018-0198,2018,flood,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,02-142,2018-0198,2018,flood,Henan,NA,33.88259152,113.613553,0.0,False
CHN,02-142,2018-0198,2018,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,02-142,2018-0198,2018,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,02-142,2018-0198,2018,flood,Shaanxi,NA,35.19516887,108.8705819,0.0,False
CHN,02-142,2018-0198,2018,flood,Anhui,NA,31.82578581,117.2262303,0.0,False
CHN,02-142,2018-0198,2018,flood,Jiangsu,NA,32.97338839,119.4557011,0.0,False
CHN,02-145,2018-0305,2018,storm,Hainan,NA,19.19553393,109.7458309,0.0,False
CHN,02-147,2018-0341,2018,storm,Guangdong,Shenzhen,22.65470092,114.1351945,0.0,False
FJI,02-192,2016-0041,2016,storm,Central,NA,-17.95573478,178.240417,0.0,False
FJI,02-192,2016-0041,2016,storm,Western,NA,-17.74220393,177.764625,0.0,False
FJI,02-193,2016-0141,2016,storm,Western,NA,-17.74220393,177.764625,0.0,False
FJI,02-194,2018-0101,2018,storm,Western,NA,-17.74220393,177.764625,0.0,False
AFG,2-Feb,2016-0112,2016,flood,Ghazni,NA,33.2891806,67.82718148,0.0,False
AFG,2-Feb,2016-0112,2016,flood,Uruzgan,NA,32.81926501,66.00427116,0.0,False
AFG,2-Feb,2016-0112,2016,flood,Daykundi,NA,33.75492245,66.18399262,0.0,False
IND,02-257,2016-0485,2016,storm,Andhra Pradesh,NA,15.71260766,79.92713851,0.0,False
IND,02-258,2016-0139,2016,flood,Arunachal Pradesh,NA,28.03900639,94.67669495,0.0,False
IND,02-258,2016-0139,2016,flood,Nagaland,NA,26.06702015,94.47030166,0.0,False
IND,02-258,2016-0139,2016,flood,Assam,NA,26.35676035,92.82876881,0.0,False
IND,02-260,2016-0237,2016,storm,Madhya Pradesh,NA,23.54151345,78.28963287,0.0,False
IND,02-260,2016-0237,2016,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-260,2016-0237,2016,storm,Jharkhand,NA,23.65453582,85.55763148,0.0,False
IND,02-260,2016-0237,2016,storm,Bihar,NA,25.67965826,85.6048398,0.0,False
IND,02-261,2016-0239,2016,flood,Arunachal Pradesh,NA,28.03900639,94.67669495,0.0,False
IND,02-261,2016-0239,2016,flood,Assam,NA,26.35676035,92.82876881,0.0,False
IND,02-266,2016-0304,2016,flood,Chhattisgarh,Raigarh,21.86730329,83.38134339,0.0,False
IND,02-267,2016-0391,2016,flood,Telangana,NA,17.79483995,79.05945705,0.0,False
IND,02-267,2016-0391,2016,flood,Andhra Pradesh,NA,15.71260766,79.92713851,0.0,False
IND,02-271,2017-0508,2017,storm,Lakshadweep,NA,10.4512736,72.93961268,94.74521507533481,False
IND,02-274,2017-0152,2017,storm,Mizoram,NA,23.30680933,92.83619313,0.0,False
IND,02-274,2017-0152,2017,storm,Manipur,NA,24.73897499,93.88254078,0.0,False
IND,02-275,2017-0257,2017,flood,Gujarat,NA,22.6903222,71.5884337,0.0,False
IND,02-277,2017-0180,2017,flood,Manipur,NA,24.73897499,93.88254078,0.0,False
IND,02-277,2017-0180,2017,flood,Jharkhand,NA,23.65453582,85.55763148,0.0,False
IND,02-277,2017-0180,2017,flood,Nagaland,NA,26.06702015,94.47030166,0.0,False
IND,02-278,2017-0265,2017,storm,Uttar Pradesh,Agra,27.00750514,78.06292449,0.0,False
IND,02-279,2017-0342,2017,flood,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-279,2017-0342,2017,flood,West Bengal,NA,23.81595215,87.98089998,0.0,False
IND,02-282,2018-0385,2018,storm,Madhya Pradesh,Guna,24.31409008,77.29680185,0.0,False
IND,02-284,2018-0137,2018,storm,Rajasthan,NA,26.58342294,73.84797344,0.0,False
IND,02-284,2018-0137,2018,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-285,2018-0138,2018,storm,West Bengal,Kolkata,22.55172963,88.35233743,0.0,False
IND,02-286,2018-0150,2018,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-286,2018-0150,2018,storm,Rajasthan,NA,26.58342294,73.84797344,0.0,False
IND,02-287,2018-0149,2018,storm,Bihar,NA,25.67965826,85.6048398,0.0,False
IND,02-287,2018-0149,2018,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-287,2018-0149,2018,storm,Andhra Pradesh,NA,15.71260766,79.92713851,0.0,False
IND,02-287,2018-0149,2018,storm,West Bengal,NA,23.81595215,87.98089998,0.0,False
IND,02-288,2018-0213,2018,flood,Tripura,NA,23.74450253,91.74176515,0.0,False
IND,02-289,2018-0214,2018,storm,Bihar,NA,25.67965826,85.6048398,0.0,False
IND,02-289,2018-0214,2018,storm,Jharkhand,NA,23.65453582,85.55763148,0.0,False
IND,02-289,2018-0214,2018,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-291,2018-0209,2018,storm,Tripura,NA,23.74450253,91.74176515,0.0,False
IND,02-291,2018-0209,2018,storm,West Bengal,NA,23.81595215,87.98089998,0.0,False
IND,02-291,2018-0209,2018,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-292,2018-0199,2018,storm,Kerala,NA,10.45089774,76.4057486,0.0,False
IND,02-292,2018-0199,2018,storm,Maharashtra,NA,19.44975928,76.10822143,0.0,False
IND,02-292,2018-0199,2018,storm,Rajasthan,NA,26.58342294,73.84797344,0.0,False
IND,02-292,2018-0199,2018,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-292,2018-0199,2018,storm,Mizoram,NA,23.30680933,92.83619313,0.0,False
IND,02-293,2018-0205,2018,flood,Gujarat,NA,22.6903222,71.5884337,0.0,False
IND,02-293,2018-0205,2018,flood,Assam,NA,26.35676035,92.82876881,0.0,False
IND,02-293,2018-0205,2018,flood,Maharashtra,NA,19.44975928,76.10822143,0.0,False
IND,02-294,2018-0202,2018,storm,West Bengal,NA,23.81595215,87.98089998,0.0,False
IND,02-294,2018-0202,2018,storm,Tripura,NA,23.74450253,91.74176515,0.0,False
IND,02-294,2018-0202,2018,storm,Manipur,NA,24.73897499,93.88254078,0.0,False
IND,02-294,2018-0202,2018,storm,Assam,NA,26.35676035,92.82876881,0.0,False
IND,02-294,2018-0202,2018,storm,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-294,2018-0202,2018,storm,Mizoram,NA,23.30680933,92.83619313,0.0,False
IND,02-295,2018-0286,2018,flood,Odisha,NA,20.50542802,84.41805896,0.0,False
IND,02-296,2018-0267,2018,flood,Rajasthan,NA,26.58342294,73.84797344,0.0,False
IND,02-296,2018-0267,2018,flood,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-297,2018-0345,2018,flood,West Bengal,NA,23.81595215,87.98089998,0.0,False
IND,02-299,2018-0370,2018,flood,Uttar Pradesh,NA,26.92542523,80.56098215,0.0,False
IND,02-300,2018-0372,2018,flood,Haryana,NA,29.20004038,76.33282351,0.0,False
IND,02-300,2018-0372,2018,flood,Punjab,NA,30.84146482,75.40878951,0.0,False
LAO,02-391,2016-0316,2016,flood,Xiangkhoang,NA,19.46568467,103.5192966,0.0,False
LAO,02-391,2016-0316,2016,flood,Houaphan,NA,20.28385704,104.0093428,0.0,False
LAO,02-391,2016-0316,2016,flood,Saravan,Saravane,15.71592416,106.3616636,0.0,False
LAO,02-391,2016-0316,2016,flood,Bokeo,NA,20.3510563,100.6429066,0.0,False
LAO,02-391,2016-0316,2016,flood,Louangphrabang,NA,20.13259064,102.5524079,0.0,False
LAO,02-391,2016-0316,2016,flood,Xaignabouri,NA,18.94063442,101.3464795,0.0,False
LAO,02-391,2016-0316,2016,flood,Oudomxai,NA,20.41803075,101.7296911,0.0,False
LAO,02-392,2017-0281,2017,storm,Bolikhamxai,NA,18.48885757,104.2596755,0.0,False
LAO,02-395,2018-0305,2018,storm,Attapu,NA,14.79385453,106.9450757,0.0,False
LAO,02-395,2018-0305,2018,storm,Champasak,NA,14.77168604,105.960564,0.0,False
LAO,02-395,2018-0305,2018,storm,Oudomxai,NA,20.41803075,101.7296911,0.0,False
LAO,02-395,2018-0305,2018,storm,Savannakhet,NA,16.55372321,105.7057024,0.0,False
LAO,02-395,2018-0305,2018,storm,Khammouan,NA,17.56954075,105.2605594,0.0,False
AFG,4-Feb,2016-0309,2016,flood,Khost,NA,33.37244091,69.87197553,0.0,False
PAK,02-488,2016-0553,2016,flood,Northern Areas,NA,35.81841293,74.98453902,0.0,False
PAK,02-488,2016-0553,2016,flood,Azad Kashmir,NA,34.11447762,74.07175926,11.295307615214249,False
PAK,02-488,2016-0553,2016,flood,Punjab,NA,30.79632841,72.12312693,0.0,False
PAK,02-488,2016-0553,2016,flood,N.W.F.P.,NA,34.42083299,72.04834191,0.0,False
PAK,02-488,2016-0553,2016,flood,Baluchistan,NA,28.30544131,65.87696733,0.0,False
PAK,02-488,2016-0553,2016,flood,F.A.T.A.,F.A.T.A.,33.69933227,71.01337979,0.0,False
PAK,02-489,2016-0100,2016,earthquake,F.A.T.A.,F.A.T.A.,33.95647962,71.06082529,0.0,False
PAK,02-489,2016-0100,2016,earthquake,N.W.F.P.,NA,34.42083299,72.04834191,0.0,False
PAK,02-489,2016-0100,2016,earthquake,Northern Areas,NA,35.81841293,74.98453902,0.0,False
PAK,02-490,2016-0112,2016,flood,Northern Areas,NA,35.81841293,74.98453902,0.0,False
PAK,02-490,2016-0112,2016,flood,Azad Kashmir,NA,34.11447762,74.07175926,11.295307615214249,False
PAK,02-491,2016-0229,2016,storm,Azad Kashmir,NA,34.11447762,74.07175926,11.295307615214249,False
PAK,02-491,2016-0229,2016,storm,N.W.F.P.,NA,34.42083299,72.04834191,0.0,False
PAK,02-491,2016-0229,2016,storm,F.C.T.,Islamabad,33.66922471,73.06666568,0.0,False
PAK,02-493,2016-0270,2016,flood,F.A.T.A.,F.A.T.A.,33.95647962,71.06082529,0.0,False
PAK,02-495,2016-0375,2016,flood,Baluchistan,NA,28.30544131,65.87696733,0.0,False
PAK,02-495,2016-0375,2016,flood,Sind,NA,26.01275638,68.78509665,0.0,False
PAK,02-496,2016-0554,2016,flood,Baluchistan,NA,28.30544131,65.87696733,0.0,False
PAK,02-498,2017-0145,2017,storm,Punjab,NA,30.79632841,72.12312693,0.0,False
PAK,02-498,2017-0145,2017,storm,N.W.F.P.,NA,34.42083299,72.04834191,0.0,False
AFG,5-Feb,2017-0038,2017,storm,Bamyan,NA,34.72141868,67.18130704,0.0,False
AFG,5-Feb,2017-0038,2017,storm,Baghlan,NA,35.70536172,68.71387658,0.0,False
PAK,02-500,2017-0243,2017,flood,F.A.T.A.,F.A.T.A.,34.75071691,71.5026556,0.0,False
PAK,02-500,2017-0243,2017,flood,Azad Kashmir,NA,34.11447762,74.07175926,11.295307615214249,False
PNG,02-504,2018-0055,2018,earthquake,Southern Highlands,NA,-6.454373527,143.5871094,0.0,False
PNG,02-505,2018-0316,2018,earthquake,Southern Highlands,NA,-6.454373527,143.5871094,0.0,False
PNG,02-506,2018-0317,2018,earthquake,Southern Highlands,NA,-6.454373527,143.5871094,0.0,False
PNG,02-506,2018-0317,2018,earthquake,Hela,NA,-5.678040882,142.7351618,0.0,False
AFG,6-Feb,2017-0071,2017,storm,Laghman,Dawlat Shah,35.01873715,70.02523186,0.0,False
AFG,6-Feb,2017-0071,2017,storm,Kabul,NA,34.55905104,69.31089753,0.0,False
AFG,7-Feb,2017-0288,2017,flood,Badakhshan,NA,37.03289462,71.45897694,0.0,False
AFG,7-Feb,2017-0288,2017,flood,Paktika,Sarobi,32.7407032,69.04326739,0.0,False
CHN,Feb-82,2016-0038,2016,flood,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,Feb-82,2016-0038,2016,flood,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-82,2016-0038,2016,flood,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,Feb-83,2016-0363,2016,storm,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,Feb-83,2016-0363,2016,storm,Hainan,NA,19.19553393,109.7458309,0.0,False
CHN,Feb-83,2016-0363,2016,storm,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-84,2016-0364,2016,storm,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,Feb-85,2016-0480,2016,earthquake,Xinjiang Uygur,NA,41.11196232,85.20363342,0.0,False
CHN,Feb-87,2016-0095,2016,flood,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,Feb-87,2016-0095,2016,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,Feb-87,2016-0095,2016,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,Feb-87,2016-0095,2016,flood,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-87,2016-0095,2016,flood,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Anhui,NA,31.82578581,117.2262303,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Zhejiang,NA,29.17951244,120.0888388,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,Feb-88,2016-0137,2016,flood,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,Feb-89,2016-0140,2016,storm,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-89,2016-0140,2016,storm,Shandong,NA,36.35199896,118.1509191,0.0,False
CHN,Feb-89,2016-0140,2016,storm,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,Feb-89,2016-0140,2016,storm,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,Feb-89,2016-0140,2016,storm,Henan,NA,33.88259152,113.613553,0.0,False
CHN,Feb-89,2016-0140,2016,storm,Shaanxi,NA,35.19516887,108.8705819,0.0,False
CHN,Feb-90,2016-0194,2016,flood,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,Feb-90,2016-0194,2016,flood,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,Feb-90,2016-0194,2016,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,Feb-90,2016-0194,2016,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,Feb-90,2016-0194,2016,flood,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,Feb-90,2016-0194,2016,flood,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-90,2016-0194,2016,flood,Guangdong,NA,23.33519983,113.4152731,0.0,False
CHN,Feb-91,2016-0536,2016,earthquake,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,Feb-91,2016-0536,2016,earthquake,Hunan,Changde,29.79863371,111.0340754,0.0,False
CHN,Feb-92,2016-0198,2016,flood,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,Feb-92,2016-0198,2016,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,Feb-92,2016-0198,2016,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,Feb-92,2016-0198,2016,flood,Anhui,NA,31.82578581,117.2262303,0.0,False
CHN,Feb-92,2016-0198,2016,flood,Zhejiang,NA,29.17951244,120.0888388,0.0,False
CHN,Feb-92,2016-0198,2016,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,Feb-92,2016-0198,2016,flood,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,Feb-93,2016-0235,2016,storm,Xinjiang Uygur,NA,41.11196232,85.20363342,0.0,False
CHN,Feb-93,2016-0235,2016,storm,Liaoning,NA,41.2989153,122.6076547,0.0,False
CHN,Feb-93,2016-0235,2016,storm,Beijing,NA,40.1849142,116.4106715,0.0,False
CHN,Feb-93,2016-0235,2016,storm,Jilin,NA,43.66440549,126.1940038,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Hunan,NA,27.60697558,111.7084469,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Jiangxi,NA,27.61366261,115.7208219,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Fujian,NA,26.08105732,117.9899438,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Anhui,NA,31.82578581,117.2262303,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Yunnan,NA,24.97571744,101.4898344,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Shaanxi,NA,35.19516887,108.8705819,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Gansu,NA,37.82078887,100.9338739,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Guizhou,NA,26.8151819,106.8740991,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Hubei,NA,30.97599381,112.2690854,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Chongqing,NA,30.05864874,107.8748401,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Qinghai,NA,35.74928715,96.00369368,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Zhejiang,NA,29.17951244,120.0888388,0.0,False
CHN,Feb-94,2016-0236,2016,flood,Jiangsu,NA,32.97338839,119.4557011,0.0,False
CHN,Feb-95,2016-0230,2016,storm,Hainan,NA,19.19553393,109.7458309,0.0,False
CHN,Feb-95,2016-0230,2016,storm,Jilin,NA,43.66440549,126.1940038,0.0,False
CHN,Feb-95,2016-0230,2016,storm,Sichuan,NA,30.61575411,102.7099641,0.0,False
CHN,Feb-95,2016-0230,2016,storm,Guangxi,NA,23.82701469,108.7865663,0.0,False
CHN,Feb-95,2016-0230,2016,storm,Hebei,NA,39.54574155,116.1300572,0.0,False
CHN,Feb-95,2016-0230,2016,storm,Henan,NA,33.88259152,113.613553,0.0,False
CHN,Feb-95,2016-0230,2016,storm,Hubei,NA,30.97599381,112.2690854,0.0,False
