generated_at,attestation_chain,status,method,one_signal_id,signal_lane,review_priority,iso3,iso2,country,source_name,source_url,source_station_id,source_station_name,source_station_type,official_latitude,official_longitude,nearest_openaq_location_id,nearest_openaq_location_name,nearest_openaq_distance_km,best_openaq_name_overlap,missing_second_signal,grade_evidence_category,grade_evidence_strength,candidate_same_station_validated,complete_monitor_grade_classification_available,station_radius_join_ready,next_public_review_step,minimum_promotion_evidence,reader_use,non_claim
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-733,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,733,Uchtepa,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-734,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,734,Almazar,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-735,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,735,Angren,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-736,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,736,Almalyk,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-737,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,737,Akhangaran,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-738,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,738,Qibray,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-monitor-grade-provenance-only-739,monitor_grade_provenance_only,priority_3_grade_provenance_coordinate_row,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,739,Chirchik,automatic HORIBA marker,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,BGD-name_overlap_not_near_candidate-C-CAMS-24-6157905,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,BGD,BD,Bangladesh,Ambient Air Quality in Bangladesh,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/014a6e225cf849098389d835538afdc9.pdf,C-CAMS-24,"BSCIC, Tongi, Gazipur",C-CAMS,23.894174,90.41121,6157905,"RAJUK Uttara Apartment Project, Sector - 18, Uttara",6.954,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,IDN-name_overlap_not_near_candidate-pm25_plb4-6103954,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_plb4,Musi 2 Palembang,BMKG PM2.5 portal location,-3.031,104.72,6103954,SD Muhammadiyah 1 Palembang,5.659,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-name_overlap_not_near_candidate-CA27M-4545510,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA27M,"Bukit Rambai, MELAKA",APIMS/MyEQMS current-reading station,2.268461,102.193636,4545510,Malacca - Pandan Jaya,6.9,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-name_overlap_not_near_candidate-CA15W-5893160,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA15W,"Batu Muda, W.P. KUALA LUMPUR",APIMS/MyEQMS current-reading station,3.212429,101.682218,5893160,KLCC,6.943,2,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-name_overlap_not_near_candidate-CA20B-4319138,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA20B,"Shah Alam, SELANGOR",APIMS/MyEQMS current-reading station,3.10475,101.556192,4319138,Damansara Perdana,8.41,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-name_overlap_not_near_candidate-24-8881,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,24,РОР №15 - Tashkent,station marker,41.302733,69.279908,8881,US Diplomatic Post: Tashkent,7.195,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-name_overlap_not_near_candidate-18-8881,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,18,РОР №2 - Tashkent,station marker,41.306174,69.306179,8881,US Diplomatic Post: Tashkent,7.345,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-name_overlap_not_near_candidate-29-8881,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,29,РОР №28 - Tashkent,station marker,41.365888,69.365506,8881,US Diplomatic Post: Tashkent,7.763,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-name_overlap_not_near_candidate-19-4902926,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,19,РОР №4 - Tashkent,station marker,41.273329,69.257542,4902926,Sputnik-4,7.918,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-name_overlap_not_near_candidate-28-4902926,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,28,РОР №26 - Tashkent,station marker,41.27063,69.176392,4902926,Sputnik-4,8.709,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-name_overlap_not_near_candidate-21-4902926,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,21,РОР №8 - Tashkent,station marker,41.284449,69.223314,4902926,Sputnik-4,8.906,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-name_overlap_not_near_candidate-23-8881,name_overlap_not_near_candidate,priority_3_name_signal_but_distance_gap,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,23,РОР №14 - Tashkent,station marker,41.280842,69.303342,8881,US Diplomatic Post: Tashkent,9.942,1,Nearest OpenAQ row is outside the 5 km screening threshold; name overlap alone is not enough.,,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,BGD-near_only_candidate-CAMS-2-6242079,near_only_candidate,priority_3_proximity_only,BGD,BD,Bangladesh,Ambient Air Quality in Bangladesh,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/014a6e225cf849098389d835538afdc9.pdf,CAMS-2,"BARC, Farmgate",CAMS,23.760883,90.389319,6242079,Moghbazar; Bhodro Goli | Dhaka | Smart Air Bangladesh,1.836,0,"No name-overlap, station-ID crosswalk, source-owner confirmation, or documented co-location.",,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,IDN-near_only_candidate-pm25_kmy3-2071976,near_only_candidate,priority_3_proximity_only,IDN,ID,Indonesia,Konsentrasi Partikulat PM2.5,https://www.bmkg.go.id/kualitas-udara/pm25,pm25_kmy3,Kemayoran,BMKG PM2.5 portal location,-6.15599,106.84251,2071976,Krukut,2.734,0,"No name-overlap, station-ID crosswalk, source-owner confirmation, or documented co-location.",,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,MYS-near_only_candidate-CA28M-4545510,near_only_candidate,priority_3_proximity_only,MYS,MY,Malaysia,MyEQMS,https://eqms.doe.gov.my/,CA28M,"Bandaraya Melaka, MELAKA",APIMS/MyEQMS current-reading station,2.190929,102.257066,4545510,Malacca - Pandan Jaya,4.237,0,"No name-overlap, station-ID crosswalk, source-owner confirmation, or documented co-location.",,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-near_only_candidate-728-4902926,near_only_candidate,priority_3_proximity_only,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,728,Sergili,automatic HORIBA marker,41.192276,69.237663,4902926,Sputnik-4,1.442,0,"No name-overlap, station-ID crosswalk, source-owner confirmation, or documented co-location.",,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-near_only_candidate-731-8881,near_only_candidate,priority_3_proximity_only,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,731,Green University,automatic HORIBA marker,41.387012,69.291542,8881,US Diplomatic Post: Tashkent,2.716,0,"No name-overlap, station-ID crosswalk, source-owner confirmation, or documented co-location.",,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-near_only_candidate-734-8881,near_only_candidate,priority_3_proximity_only,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,734,Almazar,automatic HORIBA marker,41.35065,69.225147,8881,US Diplomatic Post: Tashkent,4.36,0,"No name-overlap, station-ID crosswalk, source-owner confirmation, or documented co-location.",,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,UZB-near_only_candidate-107-8881,near_only_candidate,priority_3_proximity_only,UZB,UZ,Uzbekistan,Interactive map of atmospheric air quality,https://monitoring.meteo.uz/en/map,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,automatic HORIBA marker,41.328069,69.294476,8881,US Diplomatic Post: Tashkent,4.722,0,"No name-overlap, station-ID crosswalk, source-owner confirmation, or documented co-location.",,,False,False,False,"Look for an official/OpenAQ station ID, public source-owner crosswalk, current-status page, or documented co-location before treating the records as one station.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.","Use this row as a review lead only. It has one reconciliation signal, but it is not a same-station join.","This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,BRN-monitor-grade-provenance-only-BRN_COUNT_STATEMENT,monitor_grade_provenance_only,priority_4_grade_provenance_only,BRN,BN,Brunei Darussalam,Air Quality Management in Brunei Darussalam,https://www.env.gov.bn/SitePages/Air%20Quality%20Management%20in%20Brunei%20Darussalam.aspx,BRN_COUNT_STATEMENT,,automatic real-time monitoring network count,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,LKA-monitor-grade-provenance-only-LKA_AUTOMATED_1,monitor_grade_provenance_only,priority_4_grade_provenance_only,LKA,LK,Sri Lanka,Air Quality Monitoring,https://www.cea.lk/web/en/air-quality,LKA_AUTOMATED_1,Battaramulla,automated ambient station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,LKA-monitor-grade-provenance-only-LKA_AUTOMATED_2,monitor_grade_provenance_only,priority_4_grade_provenance_only,LKA,LK,Sri Lanka,Air Quality Monitoring,https://www.cea.lk/web/en/air-quality,LKA_AUTOMATED_2,Kandy city,automated ambient station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
2026-06-19T09:09:25Z,ai-first,computed_review_queue,air_monitoring_one_signal_review_queue_v1,TJK-monitor-grade-provenance-only-TJK_DUSHANBE_AUTOMATIC,monitor_grade_provenance_only,priority_4_grade_provenance_only,TJK,TJ,Tajikistan,Official explanation on atmospheric air pollution ranking,https://www.meteo.tj/en/news/2026/04/04/-351,TJK_DUSHANBE_AUTOMATIC,Dushanbe automatic station,automatic air-quality monitoring station,,,,,,,"The row is from an official portal or automatic/current-reading station, but the public audit found no complete monitor-grade classification.",automatic_or_official_portal_signal,station_type_or_portal_signal_only,False,False,False,"Find instrument, certification, audit, or regulator method documentation before using grade language.","Promotion requires a shared station ID, documented source-owner crosswalk, current-status page naming both records, documented co-location evidence, or station-owner/regulator method documentation that classifies the monitor.",Use this row to target monitor-grade documentation. Official or automatic provenance alone is not monitor-grade certification.,"This one-signal queue is a triage artifact. It does not validate same-station joins, does not complete monitor-grade classification, and does not make any row ready for station-radius population coverage."
