GID_2,GID_0GHSL,country,window_years,start_year,end_year,DEGURBA_L1_start,DEGURBA_L1_end,transition,Tot_Pop_start,Tot_Pop_end,urban_cell_pop_start,urban_cell_pop_end,embedded_start,embedded_end,embedded_change
PHL.62.1_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,7078.05690053012,14187.9291656874,5758.03225035593,13314.4176703934,0.0,0.0,0.0
PHL.62.2_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,8282.24196021631,20282.107341744,0.0,11350.6542747468,0.0,0.0,0.0
PHL.62.3_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,36525.9804567387,72063.6290888805,26224.1450871304,62350.6078787949,0.0,0.0,0.0
PHL.62.4_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,12140.6900467724,40596.6628326513,0.0,21129.6117203645,0.0,0.0,0.0
PHL.62.5_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,14874.8459039554,28296.5565120205,0.0,7041.45064340532,0.0,7041.45064340532,7041.45064340532
PHL.62.6_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,47147.1416595168,79925.7436804585,19683.791898638,47183.1234463509,19683.791898638,0.0,-19683.791898638
PHL.62.7_1,PHL,Philippines,30,1990,2020,2,3,remained_town_or_city,66066.8844382404,135928.773927811,54467.777029389,129552.72958493189,0.0,0.0,0.0
PHL.62.8_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,44569.4483805839,77343.4308209009,12422.7873785757,56986.5517043639,12422.7873785757,0.0,-12422.7873785757
PHL.62.9_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,16090.1035007257,34375.1440294459,11367.1751590222,31334.5151130017,0.0,0.0,0.0
PHL.62.10_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,13256.0605606958,32273.0137481671,0.0,22734.7437949404,0.0,0.0,0.0
PHL.62.11_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,15475.4122224275,31747.6994052804,2225.6684487462,15568.8630876448,2225.6684487462,15568.8630876448,13343.1946388986
PHL.62.12_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,23008.3750921283,51640.4984951783,7990.73623218387,20195.9589239471,7990.73623218387,20195.9589239471,12205.222691763229
PHL.62.13_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,35642.1466933312,88119.728140478,26758.4016818991,73908.9270669194,0.0,0.0,0.0
PHL.62.14_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,622.931022070348,962.016425797716,0.0,0.0,0.0,0.0,0.0
PHL.62.15_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,34616.8920665346,81250.3193651699,26047.2549162693,78580.0007200614,0.0,0.0,0.0
PHL.62.16_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,3113.55923914444,8861.48347461596,0.0,0.0,0.0,0.0,0.0
PHL.62.17_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,53048.365950007,112571.195016474,27170.525984345,85267.257918708,0.0,0.0,0.0
PHL.62.18_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,29682.4544516848,56394.8957376773,24306.105042357,49832.3450904526,0.0,0.0,0.0
PHL.62.19_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,153931.767836416,292727.583739495,148245.64467363112,290137.1287291604,0.0,0.0,0.0
PHL.62.20_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,17029.1721588476,31411.3602648973,6022.17606634181,25578.0108277872,6022.17606634181,0.0,-6022.17606634181
PHL.62.21_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,30919.9808855858,78071.9891110826,18679.8558874186,58974.9869577177,0.0,0.0,0.0
PHL.62.22_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,29820.9038504791,62242.0288510285,6756.42232315987,33848.3577545062,6756.42232315987,0.0,-6756.42232315987
PHL.62.23_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,13005.532957227,23777.1660278691,8088.22015838698,20285.3735176614,0.0,0.0,0.0
PHL.62.24_1,PHL,Philippines,30,1990,2020,2,3,remained_town_or_city,38022.9582783207,81912.0940153962,24524.4149757773,73734.4722580761,0.0,0.0,0.0
PHL.62.25_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,7194.08070625179,15028.4926306643,0.0,0.0,0.0,0.0,0.0
PHL.62.26_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,6975.01723378524,16487.9765985012,0.0,5708.73233354092,0.0,5708.73233354092,5708.73233354092
PHL.62.27_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,5996.28910988197,14987.1244067913,0.0,9549.88153675105,0.0,0.0,0.0
PHL.62.28_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,13066.0828588177,25350.0249859337,4210.7214540951,20223.5074577872,4210.7214540951,0.0,-4210.7214540951
PHL.62.29_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,6095.09862360731,11230.9720711708,5770.98586434498,10729.7327931076,0.0,0.0,0.0
PHL.62.30_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,18286.3871847587,32643.6835437985,6208.30338680372,12744.7299005492,6208.30338680372,12744.7299005492,6536.42651374548
PHL.62.31_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,8219.88463722169,14627.0322300233,0.0,5741.49635596573,0.0,5741.49635596573,5741.49635596573
PHL.62.32_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,19332.8784972411,43229.9087882973,7599.81604889035,23226.2653890513,7599.81604889035,0.0,-7599.81604889035
PHL.62.33_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,9888.84974510968,14857.8818177609,6708.70470259432,12586.8258981975,0.0,0.0,0.0
PHL.62.34_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,14465.282641707,43992.3703864329,0.0,36404.4411095791,0.0,0.0,0.0
PHL.62.35_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,18291.6842361782,39329.3411358721,12916.3758804072,36921.528860942,0.0,0.0,0.0
PHL.62.36_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,29990.9666204611,73372.1599175688,6767.82149246149,50858.1643268242,6767.82149246149,0.0,-6767.82149246149
PHL.62.37_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,20261.9346727096,60287.252122961,0.0,46607.5093000047,0.0,0.0,0.0
PHL.62.38_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,73497.9969219672,177104.778587911,46182.1936119595,171902.0858246265,0.0,0.0,0.0
PHL.62.39_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,26674.3492012564,64607.6437642984,9686.98126712069,26536.8778528702,9686.98126712069,26536.8778528702,16849.89658574951
PHL.62.40_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,53715.0024749883,112432.810136187,32296.6482191128,95588.80566937006,0.0,0.0,0.0
PHL.62.41_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,54569.0092246868,112676.224769868,45247.7192165507,108911.966790392,0.0,0.0,0.0
PHL.62.42_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,14498.3341510166,30997.0433525052,904.883614271879,19846.1076547261,904.883614271879,0.0,-904.883614271879
PHL.63.1_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,14543.1142502539,33687.1764715984,0.0,15542.6212859042,0.0,15542.6212859042,15542.6212859042
PHL.63.2_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,16162.0513934847,38108.1115220081,0.0,21291.58678836,0.0,0.0,0.0
PHL.63.3_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,21222.4750919454,67900.0142030409,0.0,44598.3545042239,0.0,0.0,0.0
PHL.63.4_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,18990.0931124766,46530.3240956808,5978.74265897088,28315.8607973428,5978.74265897088,0.0,-5978.74265897088
PHL.63.5_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,10685.7784282733,30580.9057748228,0.0,9108.44024789147,0.0,9108.44024789147,9108.44024789147
PHL.63.6_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,7299.27226419467,19596.5238483553,0.0,15101.5524113728,0.0,0.0,0.0
PHL.64.1_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,67722.0347740715,129472.190469053,67679.16208477267,129469.997123659,0.0,0.0,0.0
PHL.64.2_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,255951.32762241,838540.591151443,241712.0773819727,828957.3095530961,0.0,0.0,0.0
PHL.64.3_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,20548.7769929903,32984.6582656959,19663.1013604499,32467.558851725425,0.0,0.0,0.0
PHL.64.4_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,156796.849908711,288786.288513315,155909.5533148668,288640.0427376146,0.0,0.0,0.0
PHL.64.5_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,225415.964115411,381485.442185014,225415.964115411,381485.442185014,0.0,0.0,0.0
PHL.64.6_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,30233.059387601,57719.1631932529,29460.6744482847,57195.7620174037,0.0,0.0,0.0
PHL.64.7_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,19499.5842118138,36567.8513942864,18083.9805371841,35618.5087406505,0.0,0.0,0.0
PHL.64.8_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,35777.0622830736,63754.5686071776,33647.71580170469,62346.73608508329,0.0,0.0,0.0
PHL.64.9_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,43588.901342819,71763.5666587725,40714.2272657421,68542.1693167891,0.0,0.0,0.0
PHL.64.10_1,PHL,Philippines,30,1990,2020,2,3,remained_town_or_city,107760.191225257,428646.421562493,95395.521917481,425603.680251464,0.0,0.0,0.0
PHL.64.11_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,118265.925265247,275597.05031144,115650.217998843,270699.5315702734,0.0,0.0,0.0
PHL.64.12_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,66874.1873396458,123611.912400044,50933.1929006176,97721.5382866375,0.0,0.0,0.0
PHL.64.13_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,167648.676251967,382468.661694912,167648.676251967,382468.661694912,0.0,0.0,0.0
PHL.64.14_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,30444.0506174434,59656.951825764,29872.594921022628,59060.67965636779,0.0,0.0,0.0
PHL.65.1_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,11726.2718775272,16632.5777490474,9145.85422322899,14468.4713949077,0.0,0.0,0.0
PHL.65.2_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,6886.55878132721,5529.94055828918,0.0,0.0,0.0,0.0,0.0
PHL.65.3_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,16382.388361942,22477.1075692512,9864.0937208198,11266.902226828,0.0,0.0,0.0
PHL.65.4_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,7216.47001215816,10412.3632967435,0.0,6560.88272598386,0.0,0.0,0.0
PHL.65.5_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,2786.0569278039,5098.54199860618,0.0,0.0,0.0,0.0,0.0
PHL.65.6_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,10129.9246747047,9463.56961895525,9111.79885868728,8158.66709144041,0.0,0.0,0.0
PHL.65.7_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,4291.61457831319,7704.22427004855,0.0,0.0,0.0,0.0,0.0
PHL.65.8_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,14318.8612788189,24575.5645259749,4746.10541934427,17602.5628544837,4746.10541934427,0.0,-4746.10541934427
PHL.65.9_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,8760.04550636932,15149.1306392066,0.0,13823.512010511,0.0,0.0,0.0
PHL.65.10_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,29872.1795577966,48795.0797969177,17482.3075692914,39936.9800000116,0.0,0.0,0.0
PHL.65.11_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,27596.2126473691,40282.859929733,15043.3828104567,24921.1306955926,0.0,0.0,0.0
PHL.65.12_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,16515.6741019282,23212.6824723482,8181.36951279454,16921.1997308917,8181.36951279454,0.0,-8181.36951279454
PHL.65.13_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,9419.96810486913,17138.5126886703,0.0,9500.43462744355,0.0,0.0,0.0
PHL.65.14_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,16595.9185522869,23813.1808951683,6928.66068932041,10978.3289051615,6928.66068932041,10978.3289051615,4049.6682158410895
PHL.65.15_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,5926.75544594415,11953.4392940346,0.0,0.0,0.0,0.0,0.0
PHL.65.16_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,13444.5436929371,15849.1284731217,9216.10917734355,11907.6249605715,0.0,0.0,0.0
PHL.65.17_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,5486.13527762517,8352.59829498455,0.0,7278.82425062731,0.0,0.0,0.0
PHL.66.1_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,3217.94773452729,15127.7727615088,0.0,9582.73616737127,0.0,0.0,0.0
PHL.66.2_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,30290.1519823698,61476.8770928644,10306.3304079473,34446.962077029,10306.3304079473,0.0,-10306.3304079473
PHL.66.3_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,98061.838469224,209809.7042368,59951.5441616159,154081.039927166,0.0,0.0,0.0
PHL.66.4_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,12508.0991111659,26725.8791449545,5616.68652628362,19247.8758804007,5616.68652628362,0.0,-5616.68652628362
PHL.66.5_1,PHL,Philippines,30,1990,2020,2,3,remained_town_or_city,59557.6554606762,110256.527283972,44845.2247574516,99032.3384083339,0.0,0.0,0.0
PHL.66.6_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,21491.1670679189,49824.340536356,0.0,38071.5351752974,0.0,0.0,0.0
PHL.66.7_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,20059.6112687979,37545.0792455077,2163.91333410889,18786.2939315215,2163.91333410889,0.0,-2163.91333410889
PHL.66.8_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,7588.60216051619,15422.5796314664,0.0,7606.78149246424,0.0,7606.78149246424,7606.78149246424
PHL.66.9_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,9492.2151791323,21390.0585220079,0.0,9257.1945348084,0.0,9257.1945348084,9257.1945348084
PHL.66.10_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,7450.86629481877,18988.2339553423,0.0,3712.19319015369,0.0,3712.19319015369,3712.19319015369
PHL.66.11_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,4291.51241035573,8068.75993755832,0.0,0.0,0.0,0.0,0.0
PHL.66.12_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,7614.46948500234,18894.509291573,0.0,4435.87942326069,0.0,4435.87942326069,4435.87942326069
PHL.66.13_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,5113.08204220724,9084.70813403279,3382.01164909941,6794.75221326947,0.0,0.0,0.0
PHL.66.14_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,17019.1411119541,36195.8621329158,0.0,15881.7333389916,0.0,15881.7333389916,15881.7333389916
PHL.66.15_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,7714.87940701167,21031.1853277441,3184.96339505143,12902.7403170224,3184.96339505143,0.0,-3184.96339505143
PHL.66.16_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,7138.61586968042,22322.7357379831,0.0,10320.6608668864,0.0,10320.6608668864,10320.6608668864
PHL.66.17_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,5129.69310880918,7517.54093223065,0.0,0.0,0.0,0.0,0.0
PHL.66.18_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,4529.38082684611,9325.34233056568,0.0,4750.86343818158,0.0,0.0,0.0
PHL.66.19_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,13753.0814186875,29606.0162728708,7143.45701853186,22919.9470062237,0.0,0.0,0.0
PHL.66.20_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,19322.8172761197,47436.8256570599,0.0,28268.1218180577,0.0,0.0,0.0
PHL.66.21_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,6957.93515372276,14759.2473870888,0.0,10188.6248331368,0.0,0.0,0.0
PHL.66.22_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,5672.54989121109,8477.05231652409,0.0,0.0,0.0,0.0,0.0
PHL.66.23_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,4266.89178214967,9201.20301839337,0.0,4781.59170229733,0.0,0.0,0.0
PHL.66.24_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,13128.9317077789,28180.2946633594,0.0,16562.5566833029,0.0,0.0,0.0
PHL.66.25_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,15398.6217562007,31474.1651426721,6114.94390422478,26384.5023433808,6114.94390422478,0.0,-6114.94390422478
PHL.66.26_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,10781.7811413059,19312.2902009347,7038.64916957915,13492.5337293437,0.0,0.0,0.0
PHL.67.1_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,45228.17136297,91836.0008432213,21961.4104374102,61660.9967604084,21961.4104374102,0.0,-21961.4104374102
PHL.67.2_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,66019.4297192991,127502.380252256,16265.2457271032,80512.419919746,16265.2457271032,0.0,-16265.2457271032
PHL.67.3_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,34232.3189686909,65245.1216259161,12362.8663976509,50038.9080784293,12362.8663976509,0.0,-12362.8663976509
PHL.67.4_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,28911.9370582947,64732.3578410365,19328.5765011306,52295.7430700355,0.0,0.0,0.0
PHL.67.5_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,20292.6491785906,55161.7692645881,664.532939039171,34038.4773340849,664.532939039171,0.0,-664.532939039171
PHL.67.6_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,35819.029980367,89264.7428704239,16663.4543865137,53386.0434403978,16663.4543865137,0.0,-16663.4543865137
PHL.67.7_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,68202.50334071,108256.499251932,26314.7340819547,72011.8454568554,26314.7340819547,0.0,-26314.7340819547
PHL.68.1_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,3998.75395210483,6733.22182673402,0.0,4741.13284000661,0.0,0.0,0.0
PHL.68.2_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,8389.61282099178,14947.8345587386,3780.49841640564,12255.8559380036,3780.49841640564,0.0,-3780.49841640564
PHL.68.3_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,13126.9671052787,23363.7925197547,0.0,19073.9612311162,0.0,0.0,0.0
PHL.68.4_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,8639.39784896187,15364.8776370529,0.0,10807.5927808993,0.0,0.0,0.0
PHL.68.5_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,8925.79914592719,15627.6955677383,3665.62687301775,12961.8954449985,3665.62687301775,0.0,-3665.62687301775
PHL.68.6_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,14815.3320396394,30349.2993724477,8915.82126805186,25071.8303759545,0.0,0.0,0.0
PHL.69.1_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,12096.2701081578,23709.6712062694,6005.14288930036,16250.8927815594,6005.14288930036,0.0,-6005.14288930036
PHL.69.2_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,60617.258537719,108089.122020119,42677.0747336838,91600.7175094383,0.0,0.0,0.0
PHL.69.3_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,13858.8971201591,25554.1810610052,8589.04101819918,18240.6289258841,0.0,0.0,0.0
PHL.69.4_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,20064.0537983873,36262.0819607014,12133.7577547976,32360.5526535222,0.0,0.0,0.0
PHL.69.5_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,29959.8761752807,64404.3168263044,8806.45689233765,46136.7714111656,8806.45689233765,0.0,-8806.45689233765
PHL.69.6_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,26134.8978526611,58285.6839701124,13030.0158782676,48077.4006734267,13030.0158782676,0.0,-13030.0158782676
PHL.69.7_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,36529.6539347162,67391.824013371,27102.0266920468,62145.494054582,0.0,0.0,0.0
PHL.69.8_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,32806.7677804399,61409.111797547,28321.0819453821,57725.8035174124,0.0,0.0,0.0
PHL.69.9_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,18647.6159258019,36267.2555769682,9770.5926739499,24689.1919797026,0.0,0.0,0.0
PHL.69.10_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,22234.7113251463,40472.3458316112,10051.6013829894,26680.7710967334,10051.6013829894,0.0,-10051.6013829894
PHL.69.11_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,19925.1988933012,45923.4460584028,8251.18351213634,37755.7215118483,8251.18351213634,0.0,-8251.18351213634
PHL.69.12_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,37906.0164951194,81670.9787416705,10653.968299802,56106.4142685891,10653.968299802,0.0,-10653.968299802
PHL.69.13_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,12730.2006660551,23805.6206502952,9709.184274517,20308.1826008074,0.0,0.0,0.0
PHL.69.14_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,9191.94082118291,19897.7014108323,5926.00915033091,18597.1457616747,0.0,0.0,0.0
PHL.69.15_1,PHL,Philippines,30,1990,2020,2,3,remained_town_or_city,101723.589058215,180849.688526902,83556.50677016,165566.3055750896,0.0,0.0,0.0
PHL.70.1_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,43248.61783533,97522.1403380611,15431.0855719792,78755.7549851043,15431.0855719792,0.0,-15431.0855719792
PHL.70.2_1,PHL,Philippines,30,1990,2020,3,3,remained_town_or_city,343031.924967504,565089.340690813,317975.9861233409,538563.915636214,0.0,0.0,0.0
PHL.70.3_1,PHL,Philippines,30,1990,2020,2,3,remained_town_or_city,85313.8194844157,205662.806088283,63496.041023623,195398.2053920639,0.0,0.0,0.0
PHL.70.4_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,23751.8220791905,119582.183333513,0.0,71374.8588250973,0.0,0.0,0.0
PHL.70.5_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,27538.6944874404,55457.8460694598,8161.06373117864,43968.4650148009,8161.06373117864,0.0,-8161.06373117864
PHL.70.6_1,PHL,Philippines,30,1990,2020,2,3,remained_town_or_city,75765.6019700898,178477.33873138,47515.6176068462,152049.2150735333,0.0,0.0,0.0
PHL.70.7_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,22822.1896011258,50194.8328208916,12674.4493167335,45934.650265005,0.0,0.0,0.0
PHL.70.8_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,40456.6068484837,99433.7929370534,12067.5841709282,75323.9441875569,12067.5841709282,0.0,-12067.5841709282
PHL.70.9_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,35551.1345925578,109469.019022178,7410.23759672977,53158.1872560754,7410.23759672977,53158.1872560754,45747.94965934563
PHL.70.10_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,19587.4704460818,47284.5163768209,3308.48162808455,35731.0913823731,3308.48162808455,0.0,-3308.48162808455
PHL.70.11_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,17756.8132293737,56395.9729230255,1326.5765080573,38987.799555108904,1326.5765080573,0.0,-1326.5765080573
PHL.70.12_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,32045.4891611761,81245.9859125065,12973.6285423748,65490.6714018537,12973.6285423748,0.0,-12973.6285423748
PHL.71.1_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,5805.03990512947,8242.69672454568,5135.96093800291,7182.79189454019,0.0,0.0,0.0
PHL.71.2_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,21769.9437512103,29331.8048148407,9013.62153587677,17894.550246181,9013.62153587677,0.0,-9013.62153587677
PHL.71.3_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,19045.8672563331,30496.0919713257,13470.8155484619,23676.9396948097,0.0,0.0,0.0
PHL.71.4_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,8207.5086820568,13051.9968875609,5366.78019295074,10111.1159080826,0.0,0.0,0.0
PHL.71.5_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,10517.7042639963,15475.7837652676,3685.36624901369,15303.1839122511,3685.36624901369,0.0,-3685.36624901369
PHL.71.6_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,15377.6528054532,24817.2144858297,5221.73002229258,14765.629563652,5221.73002229258,0.0,-5221.73002229258
PHL.71.7_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,3954.37152675167,5820.88321468607,0.0,4542.9288697578,0.0,0.0,0.0
PHL.71.8_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,57654.5874947673,89676.5376213416,32949.3077925434,71055.3210146055,0.0,0.0,0.0
PHL.71.9_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,17126.3466586573,28295.3309858036,14340.5532749249,25202.7381644086,0.0,0.0,0.0
PHL.71.10_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,11588.8339730632,24399.2291271035,7426.44558904693,17775.7056633979,0.0,0.0,0.0
PHL.71.11_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,6945.1112252716,11309.4079422113,5554.34492195398,9334.33162696101,0.0,0.0,0.0
PHL.71.12_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,8395.55614196695,8899.88713783398,6470.36670812406,7031.15760094672,0.0,0.0,0.0
PHL.71.13_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,18987.4416492387,27054.8936853884,11715.1674772985,22191.1852852944,0.0,0.0,0.0
PHL.71.14_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,8386.15761943674,14067.2077902579,0.0,5565.4387681894,0.0,5565.4387681894,5565.4387681894
PHL.71.15_1,PHL,Philippines,30,1990,2020,2,2,remained_town_or_city,11434.9130390286,14786.6589918993,10765.5670514479,13826.8203639872,0.0,0.0,0.0
PHL.71.16_1,PHL,Philippines,30,1990,2020,1,1,remained_rural,6148.2859120667,11490.9326955471,2254.92735400982,4628.54128635116,2254.92735400982,4628.54128635116,2373.61393234134
PHL.71.17_1,PHL,Philippines,30,1990,2020,1,2,rural_to_town_or_city,6721.02162459353,14625.4680082295,64.2147312611341,9203.52719384339,64.2147312611341,0.0,-64.2147312611341
