id,code,name,facility_type_name,facility_function_name,facility_level_name,facility_healthcare_level_name,is_active,is_private,division_name,district_name,city_corporation_name,upazila_name,division_code,district_code,city_corporation_code,upazila_code,latitude,longitude,has_valid_coordinate,catchment_count,is_principal_tier,is_clinical_tier,approved_bed_number,has_emergency,has_opd,has_ipd,has_pharmacy,has_pathology,has_ambulance,buildings_nearest_1km_all,buildings_nearest_3km_all,buildings_nearest_5km_all,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,buildings_nearest_1km_p90,buildings_nearest_3km_p90,buildings_nearest_5km_p90
33963,10034375.0,ASHA DIGITAL DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Upazilas of Rangpur,Taraganj,55,85.0,0.0,92.0,25.74058,89.26114,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33964,10034376.0,POPULAR GENERAL  (PG) HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Kurigram,Upazilas of Kurigram,Kurigram Sadar,55,49.0,0.0,52.0,25.811202,89.614468,1,1,1,1,30.0,0,0,0,0,0,0,1845,2111,2111,815,928,928,366,409,409
33965,10034377.0,SHEKANDER DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Magura,Upazilas of Magura,Sreepur,40,55.0,0.0,95.0,23.5955714,89.41746409999999,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33966,10034378.0,Barobaria Gonoshasthaya Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Upazilas of Dhaka,Dhamrai,30,26.0,0.0,14.0,23.9092525,90.0709392,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33968,10034380.0,ONE STOPES MATERNITY CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Feni,Upazilas of Feni,Feni Sadar,20,30.0,0.0,29.0,22.940878,91.406662,1,1,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33969,10034381.0,RAMICHHA CLINIC & DIAGNOSTIC CENTRE,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rajshahi,Joypurhat,Upazilas of Joypurhat,Panchbibi,50,38.0,0.0,74.0,25.190254,89.022442,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33970,10034382.0,NEW ARAFAT CLINIC AND DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Magura,Upazilas of Magura,Magura Sadar,40,55.0,0.0,57.0,23.3865078,89.3769068,1,1,0,0,,0,0,0,0,0,1,592,613,613,324,338,338,188,194,194
33971,10034383.0,HOSSAIN DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Kishoreganj Sadar,30,48.0,0.0,49.0,24.4347343,90.78722,1,1,0,0,,0,0,0,0,0,0,2203,3353,3353,1110,1752,1752,589,973,973
33972,10034384.0,M/S MOON LAB,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Bhola,Upazilas of Bhola,Lalmohan,10,9.0,0.0,54.0,22.3410744,90.7318981,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33973,10034385.0,RAHMANIA DIGITAL DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Laksam,20,19.0,0.0,72.0,23.2687282,91.0466437,1,1,0,0,,0,0,0,0,0,0,119,119,119,51,51,51,18,18,18
33974,10034386.0,RANGPUR EYE HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.7424488,89.2331481,1,1,1,1,20.0,0,0,0,0,0,1,289,289,289,167,167,167,99,99,99
33975,10034387.0,NEW KHOKSA HEALTH CARE DIAGNOSTIC,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Khoksa,40,50.0,0.0,63.0,23.8033041,89.2894733,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33976,10034388.0,Nobojatok Shishu and General Hospital and Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Brahmanbaria Sadar,20,12.0,0.0,13.0,23.9797137,91.1117253,1,1,1,1,10.0,0,0,0,0,0,0,236,236,236,130,130,130,76,76,76
33977,10034389.0,Tabassum Diagnostic & Dental Care,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Chapainawabganj,Upazilas of Chapainawabganj,Chapainawabganj Sadar,50,70.0,0.0,66.0,24.5995031,88.2687806,1,1,0,0,,0,0,0,0,0,0,239,239,239,100,100,100,47,47,47
33978,10034390.0,Pain-Paralysis Specialised & General Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Manikganj,Upazilas of Manikganj,Manikganj Sadar,30,56.0,0.0,46.0,23.8644225,90.004663,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33979,10034391.0,Grameen Kalyan Gopaldi Health Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Upazilas of Narayanganj,Araihazar,30,67.0,0.0,2.0,23.8003403,90.7081527,1,1,0,0,,0,0,0,0,0,0,4103,8411,8411,2009,3948,3948,1039,1920,1920
33980,10034392.0,Sheba Diagnostic Center.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Sarail,20,12.0,0.0,94.0,24.0944493,91.1201709,1,1,0,0,,0,0,0,0,0,0,3323,4964,5274,1711,2523,2694,959,1379,1476
33981,10034393.0,Surjomukhi Eye Hospital & Phaco Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Manikganj,Upazilas of Manikganj,Manikganj Sadar,30,56.0,0.0,46.0,23.871295,89.997439,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33982,10034394.0,Lab cure Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Pirojpur,Upazilas of Pirojpur,Nazirpur,10,79.0,0.0,76.0,22.8254466,89.9883414,1,1,0,0,,0,0,0,0,0,1,407,1701,1766,212,895,930,113,539,556
33983,10034395.0,Jalalabad Ragib-Rabeya Medical College  Hospital Blood Bank,Blood Bank,Hospital/Clinic,,,1,1,Sylhet,Sylhet,Upazilas of Sylhet,Sylhet Sadar,60,91.0,0.0,62.0,24.9133883,91.8524011,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33984,10034396.0,Salman Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Khulna,Upazilas of Khulna,Terokhada,40,47.0,0.0,94.0,22.9384412,89.6683046,1,1,0,0,,0,0,0,0,0,0,497,538,538,268,285,285,149,161,161
33985,10034397.0,NUR PRIVATE HOSPITAL & DIAGNOSTIC CENTER,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Senbagh,20,75.0,0.0,80.0,22.809681,91.094582,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33986,10034398.0,Satata Medical Services & Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Chapainawabganj,Upazilas of Chapainawabganj,Shibganj,50,70.0,0.0,88.0,24.686969,88.157719,1,1,0,0,,0,0,0,0,0,0,645,2409,2409,302,1077,1077,148,519,519
33987,10034399.0,Prime Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Satkhira,Upazilas of Satkhira,Satkhira Sadar,40,87.0,0.0,82.0,22.7302243,89.06803169999999,1,1,0,0,,0,0,0,0,0,0,1126,1126,1126,575,575,575,303,303,303
33989,10034401.0,B.K Hospital & Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Shibpur,30,68.0,0.0,76.0,24.0480595,90.8637605,1,1,0,0,,0,0,0,0,0,0,661,691,691,304,313,313,151,154,154
33990,10034402.0,Nurjahan PVT Hospital & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Jhenaidah,Upazilas of Jhenaidah,Shailkupa,40,44.0,0.0,80.0,23.6789232,89.2441857,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33992,10034404.0,MIRZAPUR CENTRAL HOSPITAL & DIAGNOSTIC CENTER (PVT),Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Tangail,Upazilas of Tangail,Mirzapur,30,93.0,0.0,66.0,24.097801,90.160823,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33993,10034405.0,Swadesh Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Manikganj,Upazilas of Manikganj,Singair,30,56.0,0.0,82.0,23.8081,90.14336,1,1,0,0,,0,0,0,0,0,0,897,1644,1644,492,952,952,268,529,529
33994,10034406.0,Al Khidmah Hospital (Pvt.),Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Sonaimuri,20,75.0,0.0,83.0,23.0385148,91.0973329,1,1,1,1,10.0,0,0,0,0,0,0,161,161,161,104,104,104,59,59,59
33995,10034407.0,AMADER HOSPITAL AND DIAGNOSTIC CENTRE,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Thakurgaon Sadar,55,94.0,0.0,94.0,26.0321,88.46072,1,1,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33996,10034408.0,Pathorghata Square Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barguna,Upazilas of Barguna,Patharghata,10,4.0,0.0,85.0,22.0952915,90.1120696,1,1,0,0,,0,0,0,0,0,0,159,226,226,58,84,84,28,40,40
33998,10034410.0,Rangpur Manushik-Rog Niramoy Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.7484703,89.2303774,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33999,10034411.0,NRS (Pvt.) Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Manohardi,30,68.0,0.0,52.0,24.150419,90.700371,1,1,0,0,,0,0,0,0,0,0,319,756,756,130,295,295,54,125,125
34000,10034412.0,IBN OMAR MEDICAL AND DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Paltan,30,26.0,20.0,65.0,23.732114,90.4129307,1,1,0,0,,0,0,0,0,0,0,60,60,60,49,49,49,38,38,38
34001,10034413.0,Shahjalal Poly Clinic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Sylhet,Sylhet,Upazilas of Sylhet,Sylhet Sadar,60,91.0,0.0,62.0,24.8992047,91.8726916,1,1,1,1,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34002,10034414.0,Healthcare Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Khulna,Upazilas of Khulna,Paikgacha,40,47.0,0.0,64.0,22.5935295,89.3183857,1,1,0,0,,0,0,0,0,0,0,355,382,382,215,228,228,112,116,116
34003,10034415.0,PARASHURAM LAB AID CLINIC,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Feni,Upazilas of Feni,Parshuram,20,30.0,0.0,51.0,23.2134914,91.4446772,1,1,0,0,,0,0,0,0,0,1,1532,3903,4019,893,1989,2051,536,1109,1142
34004,10034416.0,Munshiganj Care Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Munshiganj,Upazilas of Munshiganj,Munshiganj Sadar,30,59.0,0.0,56.0,23.5539116,90.5304149,1,1,1,1,10.0,0,0,0,0,0,0,100,100,100,67,67,67,46,46,46
34005,10034417.0,New City Clinic & Nursing Home,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Barishal,Pirojpur,Upazilas of Pirojpur,Pirojpur Sadar,10,79.0,0.0,80.0,22.5789637,89.97664499999999,1,1,1,1,20.0,0,0,0,0,0,0,384,384,384,177,177,177,80,80,80
34006,10034418.0,Singarbill Popular Digital Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Bijoynagar,20,12.0,0.0,7.0,24.0141859,91.2265536,1,1,0,0,,0,0,0,0,0,0,1417,2637,2637,771,1478,1478,407,804,804
34007,10034419.0,MOLLAH DIGITAL DIAGNOSTIC & PHYSIOTHERAPY CENNTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Madaripur,Upazilas of Madaripur,Kalkini,30,54.0,0.0,40.0,23.0695405,90.2268113,1,1,0,0,,0,0,0,0,0,0,509,1139,1139,207,450,450,103,238,238
34008,10034420.0,New Kashipur Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Bauphal,10,78.0,0.0,38.0,22.3563494,90.4298589,1,1,0,0,,0,0,0,0,0,0,478,1411,1492,219,589,630,96,244,264
34009,10034421.0,UMMEDA DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Upazilas of Rangpur,Pirganj,55,85.0,0.0,76.0,25.4507634,89.1943556,1,1,0,0,,0,0,0,0,0,0,543,694,694,283,341,341,149,180,180
34010,10034422.0,PRINCE HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.7672646,89.22997869999999,1,1,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34011,10034423.0,The Apollo Diagnostic Centre & Clinic,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barguna,Upazilas of Barguna,Patharghata,10,4.0,0.0,85.0,22.0493485,89.9760841,1,1,0,0,,0,0,0,0,0,0,2756,3154,3154,1164,1306,1306,404,462,462
34012,10034424.0,Rangpur City Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.7654734,89.2364817,1,1,1,1,10.0,0,0,0,0,0,0,238,238,238,112,112,112,67,67,67
34013,10034425.0,Peoples Diagnostic & Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Mymensingh Sadar,45,61.0,,52.0,24.7345123,90.4101619,1,1,1,1,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34014,10034426.0,Gazipur Diagnostic & Consultation Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barguna,Upazilas of Barguna,Amtali,10,4.0,0.0,9.0,24.1203,90.7815,1,1,0,0,,0,0,0,0,0,0,1030,1830,1830,344,601,601,120,229,229
34015,10034427.0,Grameen Kalyan Barodi Health Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Upazilas of Narayanganj,Sonargaon,30,67.0,0.0,4.0,23.6995011,90.6370005,1,1,0,0,,0,0,0,0,0,0,1501,1538,1538,759,774,774,395,403,403
34016,10034428.0,Grameen Kalyan Charsindur Health Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Palash,30,68.0,0.0,63.0,24.0174594,90.6649303,1,1,0,0,,0,0,0,0,0,0,816,919,919,409,447,447,200,217,217
34017,10034429.0,MILLENNIUM SPECIALIZED HOSPITAL LTD.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Sutrapur,30,26.0,20.0,88.0,23.7121399,90.4195876,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34018,10034430.0,SUO XI HELTHCARE LIMITED,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Paltan,30,26.0,20.0,65.0,23.7302,90.4152,1,1,1,1,40.0,0,0,0,0,0,1,51,51,51,40,40,40,28,28,28
34019,10034431.0,MIRZAPUR CENTRAL HOSPITAL & DIAGNOSTIC CENTER PVT,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Tangail,Upazilas of Tangail,Mirzapur,30,93.0,0.0,66.0,24.097801,90.160823,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34020,10034432.0,PRESCRIPTION POINT DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.7642281,89.2301288,1,1,0,0,,0,0,0,0,0,0,200,433,433,148,293,293,112,217,217
34022,10034434.0,New Diagnostic Center (Pvt.),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Hatiya,20,75.0,0.0,36.0,22.809681,91.094582,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,10034435.0,BARISHAL EYE CARE HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,6.0,50.0,51.0,22.6842131,90.3542745,1,1,1,1,10.0,0,0,0,0,0,0,3791,4550,4550,2358,2812,2812,1542,1836,1836
34024,10034436.0,AKATA GENERAL HOSPITAL,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.9267619,90.7045921,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34025,10034437.0,MANHA DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Sujanagar,50,76.0,0.0,83.0,23.9145247,89.6228105,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34026,10034438.0,JHAUDIA CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Kushtia Sadar,40,50.0,0.0,79.0,23.9087767,89.12198219999999,1,1,1,1,10.0,0,0,0,0,0,0,2129,5029,5029,1367,3084,3084,980,2043,2043
34027,10034439.0,Perfect Digital Lab,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Sylhet,Upazilas of Sylhet,Sylhet Sadar,60,91.0,0.0,62.0,24.9644467,91.8123324,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34028,10034440.0,Medicare Diagnostic Lab,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,6.0,50.0,51.0,22.7041565,90.3711906,1,1,0,0,,0,0,0,0,0,0,19,19,19,12,12,12,9,9,9
34029,10034441.0,AKATA GENERAL HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.9267619,90.7045921,1,1,1,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34030,10034442.0,Unique Diagnostic Centre .,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Upazilas of Chattogram,Banshkhali,20,15.0,0.0,8.0,22.0023447,91.9517472,1,1,0,0,,0,0,0,0,0,0,1016,1546,1548,461,731,733,225,368,369
34031,10034443.0,SAFE IDEAL HEALTHCARE LTD,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Chattogram City Corporation,Chandgaon,20,15.0,16.0,19.0,22.3250884,91.853278,1,1,1,1,20.0,0,0,0,0,0,1,317,317,317,150,150,150,79,79,79
34032,10034444.0,HEALTH RESORT  HOSPITAL,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Narayanganj Sadar,30,67.0,44.0,58.0,23.6263613,90.4992069,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34033,10034445.0,JAMUNA HOSPITAL & DIAGNOSTIC CENTER,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rajshahi,Sirajganj,Upazilas of Sirajganj,Ullahpara,50,88.0,0.0,94.0,24.3080311,89.5627785,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34034,10034446.0,Sylhet Trauma Center & Specialised Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Sylhet,Sylhet,Upazilas of Sylhet,Sylhet Sadar,60,91.0,0.0,62.0,24.8992047,91.8726916,1,1,1,1,20.0,0,0,0,0,0,1,159,159,159,98,98,98,60,60,60
34035,10034447.0,MEHENDIGANJ SEBA MEDICAL SERVICE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Upazilas of Barishal,Mehendiganj,10,6.0,0.0,62.0,22.7082148,90.3704318,1,1,0,0,,0,0,0,0,0,0,611,611,611,352,352,352,198,198,198
34036,10034448.0,SABA CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Khulna,Upazilas of Khulna,Dumuria,40,47.0,0.0,30.0,22.8418891,89.2966761,1,1,1,1,10.0,0,0,0,0,0,0,1487,1553,1553,937,967,967,609,628,628
34037,10034449.0,Amtoli Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Tangail,Upazilas of Tangail,Madhupur,30,93.0,0.0,57.0,22.1339094,90.2361929,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34038,10034450.0,NEW SQUARE DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,6.0,50.0,51.0,22.7021199,90.371893,1,1,0,0,,0,0,0,0,0,0,85,85,85,45,45,45,32,32,32
34039,10034451.0,Moon Hospital (Pvt.),Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Noakhali Sadar,20,75.0,0.0,87.0,22.8713439,91.0920301,1,1,1,1,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34040,10034452.0,Bhuiyan clinic,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Feni,Upazilas of Feni,Daganbhuiyan,20,30.0,0.0,25.0,23.01134,91.4013,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34041,10034453.0,Peoples Diagnostic & Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Mymensingh Sadar,45,61.0,,52.0,24.7345123,90.4101619,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34042,10034454.0,Probasi Digital Diagnostic Center & Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Madaripur,Upazilas of Madaripur,Rajoir,30,54.0,0.0,80.0,23.2305109,90.0209881,1,1,1,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34043,10034455.0,Mondol pathology and diagnostic center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Dhobaura,45,61.0,,16.0,25.1037243,90.45156329999998,1,1,0,0,,0,0,0,0,0,0,1155,4190,7379,550,1964,3469,252,889,1574
34044,10034456.0,Seba clinic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Jhenaidah,Upazilas of Jhenaidah,Jhenaidah Sadar,40,44.0,0.0,19.0,23.5582347,89.1705626,1,1,1,1,10.0,0,0,0,0,0,0,2335,3836,3836,1278,2076,2076,796,1255,1255
34045,10034457.0,MOTHER CARE GENERAL (PVT) HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.9363915,90.7123072,1,1,1,1,10.0,0,0,0,0,0,1,1360,1361,1361,789,789,789,470,470,470
34046,10034458.0,Famous Specialized Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Ishwardi,50,76.0,0.0,39.0,24.0750727,89.0477689,1,1,0,0,,0,0,0,0,0,1,40,40,40,19,19,19,14,14,14
34047,10034459.0,Euro Lab & Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Turag,30,26.0,25.0,93.0,23.8912643,90.3849871,1,1,0,0,,0,0,0,0,0,0,3973,4005,4005,2260,2271,2271,1385,1388,1388
34048,10034460.0,ALAQ DIAGNOSTIC AND CONSULTATION CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Gaibandha,Upazilas of Gaibandha,Palashbari,55,32.0,0.0,67.0,25.284278,89.35199,1,1,0,0,,0,0,0,0,0,0,425,425,425,211,211,211,114,114,114
34049,10034461.0,Surjomukhi Eye Hospital & Phaco Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Manikganj,Upazilas of Manikganj,Manikganj Sadar,30,56.0,0.0,46.0,23.871295,89.997439,1,1,1,1,10.0,0,0,0,0,0,0,187,187,187,93,93,93,50,50,50
34050,10034462.0,Femus hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Munshiganj,Upazilas of Munshiganj,Munshiganj Sadar,30,59.0,0.0,56.0,23.5536999,90.5270638,1,1,1,1,10.0,0,0,0,0,0,1,1292,1292,1292,730,730,730,461,461,461
34052,10034464.0,Dowel Clinic & Diagnostic Centre,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Barishal,Barguna,Upazilas of Barguna,Taltali,10,4.0,0.0,90.0,22.0237385,90.1307797,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34053,10034465.0,Hady Hanif Diagnostic Center & Privet Hospital.,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Kushtia Sadar,40,50.0,0.0,79.0,23.9087767,89.12198219999999,1,1,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34054,10034466.0,Niramoy Clinic Rajbari,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Rajbari,Upazilas of Rajbari,Rajbari Sadar,30,82.0,0.0,76.0,23.7506827,89.6466729,1,1,0,0,,0,0,0,0,0,0,23,23,23,14,14,14,6,6,6
34055,10034467.0,ACTIVE DIAGNOSTIC & CONSULTATION CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Narail,Upazilas of Narail,Narail Sadar,40,65.0,0.0,76.0,23.1711402,89.5101871,1,1,0,0,,0,0,0,0,0,0,836,852,852,464,470,470,287,292,292
