division_name,district_name,upazila_name,shape_id,join_key,road_segments,road_segments_with_length,road_segments_with_surface,total_road_km,classified_surface_km,paved_km,unpaved_km,unknown_surface_km,osm_surface_km,ml_surface_km,classified_surface_share,classified_paved_share,classified_unpaved_share
Rajshani,Bogra,Sariakandi,5055444B56899132484318,bogura|sariakandi,1810,1810,20,445.641,6.805,0.0,6.805,438.836,6.805,0.0,0.0153,0.0,1.0
Mymensingh,Jamalpur,Sarishabari,5055444B77410212597117,jamalpur|sarishabari,467,466,52,441.715,70.541,48.027,22.514,371.174,70.541,0.0,0.1597,0.6808,0.3192
Chittagong,Chittagong,Satkania,5055444B15331282943417,chattogram|satkania,853,853,36,572.214,79.594,74.752,4.842,492.62,79.594,0.0,0.1391,0.9392,0.0608
Khulna,Satkhira,Satkhira Sadar,5055444B68417393184011,satkhira|satkhira sadar,3223,3223,144,1562.015,180.305,176.229,4.076,1381.71,147.837,128.288,0.1154,0.9774,0.0226
Dhaka,Manikganj,Saturia,5055444B13608186326056,manikganj|saturia,403,395,22,302.406,81.584,70.068,11.516,220.822,30.754,81.584,0.2698,0.8588,0.1412
Dhaka,Dhaka,Savar,5055444B14680374784380,dhaka|savar,11697,11673,960,3691.072,605.023,487.757,117.266,3086.049,227.597,539.398,0.1639,0.8062,0.1938
Chittagong,Noakhali,Senbagh,5055444B94204865824830,noakhali|senbagh,439,435,40,270.143,53.955,49.676,4.279,216.188,53.955,13.114,0.1997,0.9207,0.0793
Dhaka,Munshiganj,Serajdikhan,5055444B42865599243727,munshiganj|serajdikhan,618,618,77,484.2,80.414,65.508,14.906,403.786,13.516,67.438,0.1661,0.8146,0.1854
Dhaka,Dhaka,Shah Ali,5055444B88449011386405,dhaka|shah ali,432,432,150,59.676,26.786,24.36,2.426,32.89,10.776,20.608,0.4489,0.9094,0.0906
Rajshani,Rajshahi,Shah Makhdum,5055444B12266298386193,rajshahi|shah makhdum,874,874,48,167.01,19.826,17.204,2.622,147.184,12.892,9.338,0.1187,0.8677,0.1323
Dhaka,Dhaka,Shahbagh,5055444B26697181188091,dhaka|shahbagh,1204,1204,608,171.566,120.872,103.27,17.602,50.694,107.264,88.302,0.7045,0.8544,0.1456
Rajshani,Sirajganj,Shahjadpur,5055444B61931792811678,sirajganj|shahjadpur,1155,1155,23,925.997,38.9,38.9,0.0,887.097,38.9,0.0,0.042,1.0,0.0
Chittagong,Chandpur,Shahrasti,5055444B68903355888510,chandpur|shahrasti,449,409,17,361.386,55.665,55.665,0.0,305.721,55.665,0.0,0.154,1.0,0.0
Khulna,Jhenaidah,Shailkupa,5055444B71336622802607,jhenaidah|shailkupa,313,301,24,267.237,18.513,18.513,0.0,248.724,18.513,0.0,0.0693,1.0,0.0
Rajshani,Bogra,Shajahanpur,5055444B26369547392038,bogura|shajahanpur,927,925,79,425.571,68.987,66.715,2.272,356.584,68.875,19.372,0.1621,0.9671,0.0329
Khulna,Magura,Shalikha,5055444B40078895461279,magura|shalikha,266,266,5,262.912,9.926,9.712,0.214,252.986,9.926,0.817,0.0378,0.9784,0.0216
Dhaka,Shariatpur,Shariatpur Sadar,5055444B47272791978719,shariatpur|shariatpur sadar,493,492,42,339.252,40.803,31.103,9.7,298.449,35.423,5.38,0.1203,0.7623,0.2377
Khulna,Jessore,Sharsha,5055444B18695908729515,jashore|sharsha,1688,1685,50,1121.093,51.964,47.537,4.427,1069.129,51.964,0.0,0.0464,0.9148,0.0852
Dhaka,Dhaka,Sher-e-bangla Nagar,5055444B71144810702424,dhaka|sher e bangla nagar,746,732,262,138.214,86.348,82.6,3.748,51.866,61.932,64.278,0.6247,0.9566,0.0434
Rajshani,Bogra,Sherpur,5055444B70149320100288,bogura|sherpur,211,162,13,263.176,121.214,53.26,67.954,141.962,121.214,67.443,0.4606,0.4394,0.5606
Mymensingh,Sherpur,Sherpur Sadar,5055444B8502207940741,sherpur|sherpur sadar,517,517,51,596.545,86.581,77.478,9.103,509.964,86.581,0.0,0.1451,0.8949,0.1051
Dhaka,Madaripur,Shib Char,5055444B86703057545377,madaripur|shibchar,397,297,74,310.753,108.401,108.401,0.0,202.352,31.309,83.908,0.3488,1.0,0.0
Dhaka,Manikganj,Shibalaya,5055444B74745553133953,manikganj|shibalaya,243,243,18,139.977,12.34,12.34,0.0,127.637,12.34,7.73,0.0882,1.0,0.0
Rajshani,Bogra,Shibganj,5055444B6771742340057,bogura|shibganj,237,237,30,243.034,75.41,60.687,14.723,167.624,75.41,0.0,0.3103,0.8048,0.1952
Rajshani,Nawabganj,Shibganj,5055444B62264346581700,chapainawabganj|shibganj,458,458,16,737.363,112.353,60.331,52.022,625.01,112.353,51.484,0.1524,0.537,0.463
Dhaka,Narsingdi,Shibpur,5055444B16111921801,narsingdi|shibpur,683,673,127,530.666,185.781,168.962,16.819,344.885,124.851,158.747,0.3501,0.9095,0.0905
Khulna,Satkhira,Shyamnagar,5055444B91970115546789,satkhira|shyamnagar,1835,1832,69,1250.403,140.349,52.07,88.279,1110.054,41.027,115.379,0.1122,0.371,0.629
Dhaka,Dhaka,Shyampur,5055444B82614645252879,dhaka|shyampur,682,682,144,97.69,38.862,35.21,3.652,58.828,16.568,32.678,0.3978,0.906,0.094
Dhaka,Manikganj,Singair,5055444B61145755581844,manikganj|singair,1814,1806,55,915.815,135.333,128.12,7.213,780.482,115.824,129.423,0.1478,0.9467,0.0533
Rajshani,Natore,Singra,5055444B99745031093411,natore|singra,323,323,87,382.407,57.518,54.306,3.212,324.889,43.882,21.014,0.1504,0.9442,0.0558
Rajshani,Sirajganj,Sirajganj Sadar,5055444B98549548680688,sirajganj|sirajganj sadar,875,817,65,537.545,88.092,80.549,7.543,449.453,74.474,28.056,0.1639,0.9144,0.0856
Chittagong,Chittagong,Sitakunda,5055444B64235181700103,chattogram|sitakunda,2733,2729,178,1219.462,199.92,188.488,11.432,1019.542,186.952,12.968,0.1639,0.9428,0.0572
Khulna,Khulna,Sonadanga,5055444B25330959395307,khulna|sonadanga,1348,1346,96,255.294,51.0,44.0,7.0,204.294,33.772,40.39,0.1998,0.8627,0.1373
Chittagong,Feni,Sonagazi,5055444B14188015816574,feni|sonagazi,1622,1516,49,595.257,59.914,47.29,12.624,535.343,41.126,18.788,0.1007,0.7893,0.2107
Chittagong,Noakhali,Sonaimuri,5055444B89790535635406,noakhali|sonaimuri,561,519,43,341.363,50.709,50.709,0.0,290.654,50.709,0.0,0.1485,1.0,0.0
Dhaka,Narayanganj,Sonargaon,5055444B64704613710909,narayanganj|sonargaon,2903,2900,160,1187.435,135.032,128.41,6.622,1052.403,124.286,56.18,0.1137,0.951,0.049
Rajshani,Bogra,Sonatola,5055444B64677126820268,bogura|sonatola,102,102,8,66.083,2.934,2.223,0.711,63.149,2.934,0.0,0.0444,0.7577,0.2423
Mymensingh,Sherpur,Sreebardi,5055444B4323491857941,sherpur|sreebardi,248,248,4,297.217,19.004,19.004,0.0,278.213,19.004,0.0,0.0639,1.0,0.0
Sylhet,Maulvibazar,Sreemangal,5055444B61286165049189,maulvibazar|sreemangal,744,703,180,530.877,204.675,157.569,47.106,326.202,204.092,84.898,0.3855,0.7698,0.2302
Dhaka,Munshiganj,Sreenagar,5055444B3417610497527,munshiganj|sreenagar,502,502,131,394.788,162.737,160.29,2.447,232.051,49.149,113.954,0.4122,0.985,0.015
Dhaka,Gazipur,Sreepur,5055444B53188311171075,gazipur|sreepur,781,762,44,968.856,200.202,197.937,2.265,768.654,124.494,100.562,0.2066,0.9887,0.0113
Khulna,Magura,Sreepur,5055444B72092725021808,magura|sreepur,42,42,1,76.471,0.613,0.613,0.0,75.858,0.613,0.613,0.008,1.0,0.0
Chittagong,Noakhali,Subarnachar,5055444B25255559930535,noakhali|subarnachar,1102,1077,3,694.999,0.772,0.0,0.772,694.227,0.434,0.338,0.0011,0.0,1.0
Rajshani,Pabna,Sujanagar,5055444B66896198128187,pabna|sujanagar,265,265,7,235.31,44.876,44.876,0.0,190.434,44.876,0.0,0.1907,1.0,0.0
Sylhet,Sunamganj,Sulla,5055444B90768873722388,sunamganj|sulla,1130,1130,36,818.5,31.885,0.0,31.885,786.615,31.885,0.0,0.039,0.0,1.0
Sylhet,Sunamganj,Sunamganj Sadar,5055444B97560692768354,sunamganj|sunamganj sadar,3046,3046,158,1219.852,133.8,71.379,62.421,1086.052,98.117,63.491,0.1097,0.5335,0.4665
Rangpur,Gaibandha,Sundarganj,5055444B52225315755922,gaibandha|sundarganj,1703,1702,4,1113.732,12.078,12.078,0.0,1101.654,12.078,0.0,0.0108,1.0,0.0
Dhaka,Dhaka,Sutrapur,5055444B49503871645568,dhaka|sutrapur,524,524,142,91.972,46.994,46.762,0.232,44.978,30.256,39.884,0.511,0.9951,0.0049
Sylhet,Sylhet,Sylhet Sadar,5055444B38529052727167,sylhet|sylhet sadar,9236,9229,2224,2508.556,906.756,222.315,684.441,1601.8,834.486,169.301,0.3615,0.2452,0.7548
Sylhet,Sunamganj,Tahirpur,5055444B95452950620517,sunamganj|tahirpur,1698,1698,257,880.602,130.73,2.556,128.174,749.872,130.73,0.0,0.1485,0.0196,0.9804
Khulna,Satkhira,Tala,5055444B51023191617559,satkhira|tala,316,316,11,408.192,91.659,90.31,1.349,316.533,90.31,91.659,0.2245,0.9853,0.0147
Dhaka,Tangail,Tangail Sadar,5055444B87492899662704,tangail|tangail sadar,871,838,127,445.774,93.348,71.904,21.444,352.426,64.388,53.282,0.2094,0.7703,0.2297
Rajshani,Rajshahi,Tanore,5055444B20385993089689,rajshahi|tanore,25,25,0,81.672,0.0,0.0,0.0,81.672,0.0,0.0,0.0,,
Rangpur,Rangpur,Taraganj,5055444B41041723149943,rangpur|taraganj,312,312,18,244.325,26.541,17.734,8.807,217.784,26.541,0.0,0.1086,0.6682,0.3318
Dhaka,Kishoreganj,Tarail,5055444B72148073143785,kishoreganj|tarail,404,404,0,221.292,0.0,0.0,0.0,221.292,0.0,0.0,0.0,,
Rajshani,Sirajganj,Tarash,5055444B40057720303666,sirajganj|tarash,159,159,16,217.624,12.611,12.041,0.57,205.013,12.611,0.0,0.0579,0.9548,0.0452
Barisal,Bhola,Tazumuddin,5055444B2612720248468,bhola|tazumuddin,169,168,18,85.106,7.194,0.0,7.194,77.912,7.194,0.0,0.0845,0.0,1.0
Dhaka,Dhaka,Tejgaon,5055444B91995345267504,dhaka|tejgaon,570,560,288,109.708,76.37,72.366,4.004,33.338,42.87,67.94,0.6961,0.9476,0.0524
Dhaka,Dhaka,Tejgaon Ind. Area,5055444B57500985162038,dhaka|tejgaon ind area,695,694,322,123.93,85.28,78.61,6.67,38.65,48.226,78.246,0.6881,0.9218,0.0782
Chittagong,Cox's Bazar,Teknaf,5055444B37552741338938,coxs bazar|teknaf,3631,3605,141,1227.291,81.345,72.049,9.296,1145.946,77.82,4.031,0.0663,0.8857,0.1143
Rangpur,Panchagarh,Tentulia,5055444B24539740757234,panchagarh|tentulia,1881,1880,162,751.055,100.158,33.598,66.56,650.897,100.158,0.0,0.1334,0.3354,0.6646
Khulna,Khulna,Terokhada,5055444B83461070324075,khulna|terokhada,182,182,6,209.466,4.432,0.0,4.432,205.034,4.432,0.0,0.0212,0.0,1.0
Rangpur,Thakurgaon,Thakurgaon Sadar,5055444B92466625108630,thakurgaon|thakurgaon sadar,5068,5068,95,2102.813,145.162,128.738,16.424,1957.651,136.772,8.39,0.069,0.8869,0.1131
Chittagong,Bandarban,Thanchi,5055444B32847645930703,bandarban|thanchi,234,234,20,278.591,11.45,7.746,3.704,267.141,5.065,6.385,0.0411,0.6765,0.3235
Chittagong,Comilla,Titas,5055444B67482191059434,cumilla|titas,1449,1449,0,812.652,0.0,0.0,0.0,812.652,0.0,0.0,0.0,,
Dhaka,Munshiganj,Tongibari,5055444B54809057308219,munshiganj|tongibari,931,930,69,511.42,139.759,84.529,55.23,371.661,37.15,138.901,0.2733,0.6048,0.3952
Mymensingh,Mymensingh,Trishal,5055444B56674431526223,mymensingh|trishal,560,554,71,743.041,281.985,78.379,203.606,461.056,237.316,229.993,0.3795,0.278,0.722
Dhaka,Gopalganj,Tungi Para,5055444B95964430529833,gopalganj|tungipara,82,81,9,86.043,19.73,19.73,0.0,66.313,18.01,12.966,0.2293,1.0,0.0
Dhaka,Dhaka,Turag,5055444B30733148378014,dhaka|turag,2387,2336,313,541.228,132.818,104.796,28.022,408.41,11.758,128.324,0.2454,0.789,0.211
Chittagong,Cox's Bazar,Ukhia,5055444B67012705011880,coxs bazar|ukhia,11512,11107,1163,1543.526,202.291,54.271,148.02,1341.235,191.283,29.848,0.1311,0.2683,0.7317
Rangpur,Kurigram,Ulipur,5055444B25253769673904,kurigram|ulipur,3286,3282,39,1254.193,62.699,51.624,11.075,1191.494,62.699,0.0,0.05,0.8234,0.1766
Rajshani,Sirajganj,Ullah Para,5055444B69566265360354,sirajganj|ullahpara,886,884,47,637.743,75.163,75.163,0.0,562.58,75.163,0.0,0.1179,1.0,0.0
Dhaka,Dhaka,Uttar Khan,5055444B65870568835453,dhaka|uttar khan,862,858,30,209.474,19.348,18.432,0.916,190.126,5.532,13.816,0.0924,0.9527,0.0473
Dhaka,Dhaka,Uttara,5055444B45163668529800,dhaka|uttara,1299,1296,232,280.71,93.21,90.242,2.968,187.5,29.32,79.904,0.3321,0.9682,0.0318
Barisal,Barisal,Wazirpur,5055444B71045315974475,barishal|wazirpur,100,100,12,137.758,58.357,52.864,5.493,79.401,28.289,43.669,0.4236,0.9059,0.0941
Sylhet,Sylhet,Zakiganj,5055444B92630668918235,sylhet|zakiganj,2189,2189,390,1098.736,198.679,17.167,181.512,900.057,188.659,10.02,0.1808,0.0864,0.9136
Dhaka,Shariatpur,Zanjira,5055444B37868983096118,shariatpur|zanjira,413,396,37,253.935,42.765,36.1,6.665,211.17,26.367,25.205,0.1684,0.8441,0.1559
Barisal,Pirojpur,Zianagar,5055444B71206516737064,pirojpur|zianagar,136,136,1,124.212,2.643,2.643,0.0,121.569,2.643,0.0,0.0213,1.0,0.0
