division_name,district_name,upazila_name,join_key,registry_records,active_facilities,active_clinical_facilities,coordinate_facilities,osm_health,osm_hospital,osm_clinic,osm_doctors,osm_to_active_clinical_ratio,registry_minus_osm_clinical,registry_gap_share,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,underobserved_buildings_3km_p85_proxy,has_open_buildings_denominator,has_osm_boundary_match,total_road_km,classified_surface_km,paved_km,unpaved_km,unknown_surface_km,classified_surface_share,classified_paved_share,classified_unpaved_share,has_road_context,has_surface_context,road_context_score
Sylhet,Habiganj,Nabiganj,habiganj|nabiganj,71,71,56,43,2,2,0,0,0.0357,54,0.9643,8170,19800,22265,19093,1,1,478.817,143.505,126.852,16.653,335.312,0.2997,0.884,0.116,1,1,21308
Khulna,Bagerhat,Fakirhat,bagerhat|fakirhat,43,43,37,40,4,1,3,0,0.1081,33,0.8919,11868,21122,21154,18839,1,1,361.36,38.274,36.608,1.666,323.086,0.1059,0.9565,0.0435,1,0,
Chattogram,Chattogram,Karnaphuli,chattogram|karnaphuli,19,19,18,14,0,0,0,0,0.0,18,1.0,14219,18741,18741,18741,1,0,,,,,,,,,0,0,
Sylhet,Sunamganj,Jagannathpur,sunamganj|jagannathpur,49,49,34,41,1,1,0,0,0.0294,33,0.9706,7780,18980,20456,18422,1,1,784.376,98.431,21.737,76.694,685.945,0.1255,0.2208,0.7792,1,1,32776
Chattogram,Chattogram,Boalkhali,chattogram|boalkhali,56,56,42,49,4,3,1,0,0.0952,38,0.9048,8868,20315,20316,18380,1,1,318.426,21.846,16.906,4.94,296.58,0.0686,0.7739,0.2261,1,0,
Barishal,Barishal,Muladi,barishal|muladi,48,48,38,29,1,1,0,0,0.0263,37,0.9737,9516,18829,19700,18334,1,1,52.322,39.346,39.346,0.0,12.976,0.752,1.0,0.0,1,0,
Dhaka,Kishoreganj,Kuliarchar,kishoreganj|kuliarchar,36,36,29,25,2,2,0,0,0.069,27,0.931,10386,19572,19572,18222,1,1,316.969,163.705,162.409,1.296,153.264,0.5165,0.9921,0.0079,1,1,18366
Sylhet,Sylhet,Beanibazar,sylhet|beanibazar,61,61,47,39,7,7,0,0,0.1489,40,0.8511,9300,21319,22389,18144,1,1,1189.701,827.892,65.675,762.217,361.809,0.6959,0.0793,0.9207,1,1,34849
Chattogram,Noakhali,Hatiya,noakhali|hatiya,75,75,59,50,4,1,3,0,0.0678,55,0.9322,7392,19442,20479,18124,1,1,1866.557,39.697,20.883,18.814,1826.86,0.0213,0.5261,0.4739,1,0,
Sylhet,Maulvibazar,Rajnagar,maulvibazar|rajnagar,42,42,36,32,1,1,0,0,0.0278,35,0.9722,9032,18589,19027,18073,1,1,435.57,81.566,36.373,45.193,354.004,0.1873,0.4459,0.5541,1,1,28087
Mymensingh,Jamalpur,Sarishabari,jamalpur|sarishabari,80,80,65,56,2,1,1,0,0.0308,63,0.9692,9307,18579,18926,18007,1,1,441.715,70.541,48.027,22.514,371.174,0.1597,0.6808,0.3192,1,1,23755
Barishal,Barishal,Babuganj,barishal|babuganj,40,40,35,37,1,0,1,0,0.0286,34,0.9714,9808,18536,18643,18006,1,1,93.901,32.825,27.845,4.98,61.076,0.3496,0.8483,0.1517,1,0,
Chattogram,Cox's Bazar,Maheshkhali,coxs bazar|maheshkhali,51,51,41,38,0,0,0,0,0.0,41,1.0,12630,17995,19131,17995,1,1,470.387,22.634,15.116,7.518,447.753,0.0481,0.6678,0.3322,1,0,
Chattogram,Rangamati,Langadu,rangamati|langadu,52,52,46,36,0,0,0,0,0.0,46,1.0,8150,17792,19175,17792,1,1,41.69,0.0,0.0,0.0,41.69,0.0,,,1,0,
Dhaka,Madaripur,Rajoir,madaripur|rajoir,86,86,54,67,5,5,0,0,0.0926,49,0.9074,10395,19551,21244,17741,1,1,165.846,24.449,24.449,0.0,141.397,0.1474,1.0,0.0,1,0,
Rajshahi,Pabna,Bhangura,pabna|bhangura,37,37,29,30,3,2,1,0,0.1034,26,0.8966,9468,19637,20833,17606,1,1,82.04,1.189,1.189,0.0,80.851,0.0145,1.0,0.0,1,0,
Sylhet,Sunamganj,Bishwambarpur,sunamganj|bishwambarpur,30,30,24,21,3,3,0,0,0.125,21,0.875,8718,20071,20809,17562,1,1,661.263,116.461,0.284,116.177,544.802,0.1761,0.0024,0.9976,1,1,35082
Khulna,Khulna,Dighalia,khulna|dighalia,39,39,29,28,9,3,4,2,0.3103,20,0.6897,14761,25319,25407,17461,1,1,222.991,60.773,41.264,19.509,162.218,0.2725,0.679,0.321,1,1,23066
Khulna,Bagerhat,Mollahat,bagerhat|mollahat,40,40,34,30,1,1,0,0,0.0294,33,0.9706,7720,17912,19049,17385,1,1,100.538,18.274,16.988,1.286,82.264,0.1818,0.9296,0.0704,1,0,
Rajshahi,Natore,Naldanga,natore|naldanga,29,29,21,21,0,0,0,0,0.0,21,1.0,7007,17208,17598,17208,1,0,,,,,,,,,0,0,
Dhaka,Kishoreganj,Tarail,kishoreganj|tarail,40,40,33,33,1,1,0,0,0.0303,32,0.9697,9706,17606,17689,17072,1,1,221.292,0.0,0.0,0.0,221.292,0.0,,,1,0,
Chattogram,Khagrachari,Dighinala,khagrachari|dighinala,37,37,31,14,1,1,0,0,0.0323,30,0.9677,4771,17520,22600,16955,1,1,184.192,0.0,0.0,0.0,184.192,0.0,,,1,0,
Barishal,Pirojpur,Nazirpur,pirojpur|nazirpur,54,54,47,39,0,0,0,0,0.0,47,1.0,7830,16636,18353,16636,1,1,56.373,1.676,1.676,0.0,54.697,0.0297,1.0,0.0,1,0,
Barishal,Bhola,Bhola Sadar,bhola|bhola sadar,118,118,84,76,14,2,12,0,0.1667,70,0.8333,10278,19959,20416,16632,1,1,570.941,126.525,123.031,3.494,444.416,0.2216,0.9724,0.0276,1,1,17091
Khulna,Satkhira,Debhata,satkhira|debhata,30,30,29,26,0,0,0,0,0.0,29,1.0,9003,16448,16478,16448,1,1,330.006,159.253,136.239,23.014,170.753,0.4826,0.8555,0.1445,1,1,18825
Khulna,Khulna,Phultala,khulna|phultala,31,31,23,24,2,1,1,0,0.087,21,0.913,11057,17811,17961,16262,1,1,208.495,49.616,3.148,46.468,158.879,0.238,0.0634,0.9366,1,0,
Rangpur,Dinajpur,Nawabganj,dinajpur|nawabganj,41,41,36,33,2,2,0,0,0.0556,34,0.9444,8118,17168,19491,16214,1,1,1099.634,43.335,28.57,14.765,1056.299,0.0394,0.6593,0.3407,1,0,
Chattogram,Rangamati,Rangamati Sadar,rangamati|rangamati sadar,61,61,37,40,2,2,0,0,0.0541,35,0.9459,8611,16990,20041,16072,1,1,134.825,34.118,2.26,31.858,100.707,0.2531,0.0662,0.9338,1,0,
Sylhet,Habiganj,Lakhai,habiganj|lakhai,31,31,28,30,0,0,0,0,0.0,28,1.0,9140,16046,16219,16046,1,1,145.235,14.514,14.514,0.0,130.721,0.0999,1.0,0.0,1,0,
Mymensingh,Netrakona,Barhatta,netrakona|barhatta,30,30,28,15,1,1,0,0,0.0357,27,0.9643,5989,16586,18066,15994,1,1,419.173,53.922,37.429,16.493,365.251,0.1286,0.6941,0.3059,1,1,20887
Rangpur,Kurigram,Raumari,kurigram|raumari,56,56,44,41,23,1,22,0,0.5227,21,0.4773,11876,33356,36683,15920,1,1,562.265,31.209,11.483,19.726,531.056,0.0555,0.3679,0.6321,1,0,
Barishal,Patuakhali,Galachipa,patuakhali|galachipa,85,85,61,58,10,4,6,0,0.1639,51,0.8361,8510,19035,20225,15915,1,1,986.426,9.94,0.0,9.94,976.486,0.0101,0.0,1.0,1,0,
Dhaka,Manikganj,Daulatpur,manikganj|daulatpur,39,39,35,24,2,2,0,0,0.0571,33,0.9429,6347,16819,17940,15858,1,1,144.733,19.369,19.369,0.0,125.364,0.1338,1.0,0.0,1,0,
Dhaka,Faridpur,Sadarpur,faridpur|sadarpur,37,37,27,24,0,0,0,0,0.0,27,1.0,7141,15844,16218,15844,1,1,514.442,91.47,48.108,43.362,422.972,0.1778,0.5259,0.4741,1,1,23356
Dhaka,Manikganj,Shibalaya,manikganj|shibalaya,45,45,41,18,5,5,0,0,0.122,36,0.878,6928,17897,22636,15714,1,1,139.977,12.34,12.34,0.0,127.637,0.0882,1.0,0.0,1,0,
Dhaka,Shariatpur,Gosairhat,shariatpur|gosairhat,42,42,35,36,1,1,0,0,0.0286,34,0.9714,8536,16130,16319,15669,1,1,96.504,0.0,0.0,0.0,96.504,0.0,,,1,0,
Chattogram,Bandarban,Bandarban Sadar,bandarban|bandarban sadar,46,46,37,26,0,0,0,0,0.0,37,1.0,7174,15585,18620,15585,1,1,320.955,50.101,26.528,23.573,270.854,0.1561,0.5295,0.4705,1,1,22918
Barishal,Barguna,Patharghata,barguna|patharghata,66,66,42,55,4,1,3,0,0.0952,38,0.9048,7598,17175,17721,15539,1,1,501.362,56.99,37.294,19.696,444.372,0.1137,0.6544,0.3456,1,1,20909
Dhaka,Dhaka,Uttara  Paschim,dhaka|uttara paschim,73,73,40,70,0,0,0,0,0.0,40,1.0,13130,15498,15498,15498,1,0,,,,,,,,,0,0,
Chattogram,Feni,Fulgazi,feni|fulgazi,25,25,23,20,0,0,0,0,0.0,23,1.0,7925,15326,15880,15326,1,1,140.951,0.0,0.0,0.0,140.951,0.0,,,1,0,
Rangpur,Nilphamari,Saidpur,nilphamari|saidpur,60,60,40,45,18,16,2,0,0.45,22,0.55,12359,27713,30323,15242,1,1,677.897,54.093,54.093,0.0,623.804,0.0798,1.0,0.0,1,0,
Chattogram,Khagrachari,Khagrachari Sadar,khagrachari|khagrachari sadar,51,51,35,27,1,1,0,0,0.0286,34,0.9714,7015,15652,18160,15205,1,1,239.235,91.148,91.148,0.0,148.087,0.381,1.0,0.0,1,1,15205
Khulna,Khulna,Khulna Sadar,khulna|khulna sadar,172,172,80,120,18,6,9,3,0.225,62,0.775,17002,19547,19861,15149,1,1,329.996,74.258,72.9,1.358,255.738,0.225,0.9817,0.0183,1,1,15426
Barishal,Pirojpur,Pirojpur Sadar,pirojpur|pirojpur sadar,96,96,63,69,1,1,0,0,0.0159,62,0.9841,8769,15333,15352,15090,1,1,449.046,35.938,35.938,0.0,413.108,0.08,1.0,0.0,1,0,
Dhaka,Kishoreganj,Austagram,kishoreganj|austagram,35,35,31,23,0,0,0,0,0.0,31,1.0,10168,15023,16668,15023,1,1,226.363,0.0,0.0,0.0,226.363,0.0,,,1,0,
Dhaka,Faridpur,Alfadanga,faridpur|alfadanga,41,41,29,29,1,1,0,0,0.0345,28,0.9655,6483,15297,15784,14770,1,1,96.082,7.534,7.534,0.0,88.548,0.0784,1.0,0.0,1,0,
Dhaka,Faridpur,Char Bhadrasan,faridpur|char bhadrasan,18,18,17,12,0,0,0,0,0.0,17,1.0,6123,14758,16678,14758,1,1,92.735,0.0,0.0,0.0,92.735,0.0,,,1,0,
Dhaka,Rajbari,Goalanda,rajbari|goalanda,34,34,26,19,3,3,0,0,0.1154,23,0.8846,10195,16276,17033,14398,1,1,67.905,6.873,6.7,0.173,61.032,0.1012,0.9748,0.0252,1,0,
Dhaka,Tangail,Bhuapur,tangail|bhuapur,55,55,40,35,7,6,0,1,0.175,33,0.825,8804,17386,18943,14343,1,1,154.141,51.477,50.044,1.433,102.664,0.334,0.9722,0.0278,1,1,14742
Rajshahi,Chapainawabganj,Bholahat,chapainawabganj|bholahat,22,22,18,16,1,1,0,0,0.0556,17,0.9444,10729,15185,16220,14341,1,1,305.208,17.598,0.0,17.598,287.61,0.0577,0.0,1.0,1,0,
Rangpur,Kurigram,Chilmari,kurigram|chilmari,39,39,31,29,5,1,4,0,0.1613,26,0.8387,5897,17004,19659,14261,1,1,335.485,14.243,5.44,8.803,321.242,0.0425,0.3819,0.6181,1,0,
Chattogram,Rangamati,Baghaichari,rangamati|baghaichari,33,33,28,19,2,2,0,0,0.0714,26,0.9286,5173,15185,19244,14100,1,1,131.387,17.252,17.252,0.0,114.135,0.1313,1.0,0.0,1,0,
Rajshahi,Sirajganj,Chauhali,sirajganj|chauhali,33,33,29,19,2,2,0,0,0.069,27,0.931,5412,15061,18564,14022,1,1,174.388,1.958,1.958,0.0,172.43,0.0112,1.0,0.0,1,0,
Mymensingh,Mymensingh,Haluaghat,mymensingh|haluaghat,57,57,46,29,7,4,2,1,0.1522,39,0.8478,7861,16483,18755,13975,1,1,486.19,94.492,94.492,0.0,391.698,0.1944,1.0,0.0,1,1,13975
Mymensingh,Netrakona,Mohanganj,netrakona|mohanganj,41,41,26,20,0,0,0,0,0.0,26,1.0,4961,13847,16064,13847,1,1,500.116,18.624,15.944,2.68,481.492,0.0372,0.8561,0.1439,1,0,
Khulna,Khulna,Sonadanga,khulna|sonadanga,94,94,49,76,12,6,5,1,0.2449,37,0.7551,17779,18336,18336,13846,1,1,255.294,51.0,44.0,7.0,204.294,0.1998,0.8627,0.1373,1,1,15747
Sylhet,Sylhet,Osmaninagar,sylhet|osmaninagar,33,33,33,17,0,0,0,0,0.0,33,1.0,5565,13772,14034,13772,1,0,,,,,,,,,0,0,
Sylhet,Sylhet,Jaintiapur,sylhet|jaintiapur,30,30,24,17,1,1,0,0,0.0417,23,0.9583,5156,14298,16483,13702,1,1,1189.151,786.772,48.52,738.252,402.379,0.6616,0.0617,0.9383,1,1,26559
Dhaka,Dhaka,Kadamtali,dhaka|kadamtali,29,29,14,27,1,1,0,0,0.0714,13,0.9286,13532,14548,14548,13509,1,1,293.366,47.276,43.358,3.918,246.09,0.1612,0.9171,0.0829,1,0,
Sylhet,Sylhet,Zakiganj,sylhet|zakiganj,50,50,43,35,3,2,1,0,0.0698,40,0.9302,5259,14505,15991,13493,1,1,1098.736,198.679,17.167,181.512,900.057,0.1808,0.0864,0.9136,1,1,25820
Barishal,Jhalokathi,Jhalokathi Sadar,jhalokathi|jhalokathi sadar,77,77,54,58,2,2,0,0,0.037,52,0.963,8546,13956,14048,13439,1,1,219.053,63.188,62.82,0.368,155.865,0.2885,0.9942,0.0058,1,1,13517
Sylhet,Sylhet,Companiganj,sylhet|companiganj,24,24,19,23,5,5,0,0,0.2632,14,0.7368,6670,18041,21128,13293,1,1,1074.547,358.354,2.559,355.795,716.193,0.3335,0.0071,0.9929,1,1,26492
Khulna,Jhenaidah,Kotchandpur,jhenaidah|kotchandpur,44,44,32,27,2,2,0,0,0.0625,30,0.9375,7751,14034,14114,13157,1,1,398.348,129.018,64.509,64.509,269.33,0.3239,0.5,0.5,1,1,19736
Sylhet,Sunamganj,Tahirpur,sunamganj|tahirpur,36,36,27,22,5,1,4,0,0.1852,22,0.8148,7512,16019,17082,13053,1,1,880.602,130.73,2.556,128.174,749.872,0.1485,0.0196,0.9804,1,1,25850
Chattogram,Noakhali,Kabirhat,noakhali|kabirhat,44,44,35,36,0,0,0,0,0.0,35,1.0,4826,12616,12791,12616,1,1,392.834,39.638,36.935,2.703,353.196,0.1009,0.9318,0.0682,1,0,
Khulna,Bagerhat,Bagerhat Sadar,bagerhat|bagerhat sadar,91,91,67,71,33,11,21,1,0.4925,34,0.5075,12340,24838,24949,12604,1,1,743.223,91.436,85.26,6.176,651.787,0.123,0.9325,0.0675,1,1,13455
Sylhet,Sylhet,Balaganj,sylhet|balaganj,29,29,24,20,1,1,0,0,0.0417,23,0.9583,6439,13032,13519,12489,1,1,1833.511,1470.185,170.164,1300.021,363.326,0.8018,0.1157,0.8843,1,1,23533
Chattogram,Khagrachari,Manikchari,khagrachari|manikchari,26,26,20,11,1,1,0,0,0.05,19,0.95,4509,12806,15468,12166,1,1,53.739,10.461,10.461,0.0,43.278,0.1947,1.0,0.0,1,0,
Rangpur,Kurigram,Phulbari,kurigram|phulbari,45,45,40,26,0,0,0,0,0.0,40,1.0,4310,12130,16213,12130,1,1,553.777,8.609,3.762,4.847,545.168,0.0155,0.437,0.563,1,0,
Chattogram,Khagrachari,Mahalchari,khagrachari|mahalchari,29,29,24,16,0,0,0,0,0.0,24,1.0,3750,12090,13345,12090,1,0,,,,,,,,,0,0,
Rangpur,Dinajpur,Kaharole,dinajpur|kaharole,32,32,30,24,2,2,0,0,0.0667,28,0.9333,2299,12859,22595,12002,1,1,948.377,274.699,17.687,257.012,673.678,0.2897,0.0644,0.9356,1,1,23231
Khulna,Khulna,Dacope,khulna|dacope,45,45,38,32,20,1,19,0,0.5263,18,0.4737,8379,24559,25505,11633,1,1,650.372,32.439,25.575,6.864,617.933,0.0499,0.7884,0.2116,1,0,
Dhaka,Shariatpur,Damudya,shariatpur|damudya,32,32,27,20,1,1,0,0,0.037,26,0.963,6387,11782,12033,11346,1,1,121.147,0.0,0.0,0.0,121.147,0.0,,,1,0,
Barishal,Barishal,Agailjhara,barishal|agailjhara,49,49,36,44,1,1,0,0,0.0278,35,0.9722,6425,11628,11851,11305,1,1,110.794,45.252,45.252,0.0,65.542,0.4084,1.0,0.0,1,0,
Sylhet,Sunamganj,Dowarabazar,sunamganj|dowarabazar,43,43,35,37,1,1,0,0,0.0286,34,0.9714,4878,11568,13341,11237,1,1,1011.0,133.109,11.236,121.873,877.891,0.1317,0.0844,0.9156,1,1,21526
Dhaka,Kishoreganj,Nikli,kishoreganj|nikli,35,35,31,22,1,1,0,0,0.0323,30,0.9677,7868,11565,12049,11192,1,1,290.76,39.671,38.407,1.264,251.089,0.1364,0.9681,0.0319,1,0,
Barishal,Jhalokathi,Nalchity,jhalokathi|nalchity,52,52,46,29,1,1,0,0,0.0217,45,0.9783,4713,11431,11598,11182,1,1,228.226,57.401,56.092,1.309,170.825,0.2515,0.9772,0.0228,1,1,11437
Rangpur,Dinajpur,Ghoraghat,dinajpur|ghoraghat,28,28,19,24,0,0,0,0,0.0,19,1.0,5294,11124,14159,11124,1,1,599.01,20.083,19.697,0.386,578.927,0.0335,0.9808,0.0192,1,0,
Chattogram,Khagrachari,Panchhari,khagrachari|panchhari,29,29,19,14,1,1,0,0,0.0526,18,0.9474,3793,11734,14321,11116,1,1,98.494,0.0,0.0,0.0,98.494,0.0,,,1,0,
Chattogram,Rangamati,Kowkhali,rangamati|kowkhali,21,21,18,18,0,0,0,0,0.0,18,1.0,3909,11097,12331,11097,1,0,,,,,,,,,0,0,
Dhaka,Kishoreganj,Itna,kishoreganj|itna,41,41,39,19,0,0,0,0,0.0,39,1.0,5101,11007,12001,11007,1,1,186.01,8.02,0.0,8.02,177.99,0.0431,0.0,1.0,1,0,
Barishal,Pirojpur,Nesarabad,pirojpur|nesarabad,70,70,50,56,0,0,0,0,0.0,50,1.0,6477,10837,11093,10837,1,1,118.801,54.027,54.027,0.0,64.774,0.4548,1.0,0.0,1,1,10837
Barishal,Barguna,Taltali,barguna|taltali,28,28,22,22,0,0,0,0,0.0,22,1.0,3143,10804,11301,10804,1,0,,,,,,,,,0,0,
Barishal,Bhola,Lalmohan,bhola|lalmohan,59,59,49,48,1,1,0,0,0.0204,48,0.9796,5506,11024,11027,10799,1,1,186.159,92.382,92.382,0.0,93.777,0.4963,1.0,0.0,1,1,10799
Sylhet,Sunamganj,Dharampasha,sunamganj|dharampasha,48,48,39,20,0,0,0,0,0.0,39,1.0,3179,10737,14706,10737,1,1,1987.752,488.574,0.0,488.574,1499.178,0.2458,0.0,1.0,1,1,21474
Dhaka,Dhaka,Shyampur,dhaka|shyampur,55,55,44,22,3,2,1,0,0.0682,41,0.9318,8457,11409,12690,10631,1,1,97.69,38.862,35.21,3.652,58.828,0.3978,0.906,0.094,1,0,
Barishal,Patuakhali,Dashmina,patuakhali|dashmina,37,37,31,28,3,1,2,0,0.0968,28,0.9032,4374,11713,12080,10579,1,1,171.067,13.676,11.474,2.202,157.391,0.0799,0.839,0.161,1,0,
Rangpur,Kurigram,Rajarhat,kurigram|rajarhat,49,49,42,29,0,0,0,0,0.0,42,1.0,3825,10498,11654,10498,1,1,433.522,4.942,2.86,2.082,428.58,0.0114,0.5787,0.4213,1,0,
Dhaka,Dhaka,Jatrabari,dhaka|jatrabari,91,91,50,77,17,17,0,0,0.34,33,0.66,15641,15713,15713,10371,1,1,354.42,116.152,88.518,27.634,238.268,0.3277,0.7621,0.2379,1,1,12838
Chattogram,Chattogram,Panchlaish,chattogram|panchlaish,116,116,61,103,21,17,4,0,0.3443,40,0.6557,11286,15752,17711,10329,1,1,249.308,47.71,45.696,2.014,201.598,0.1914,0.9578,0.0422,1,0,
Rangpur,Kurigram,Rajibpur,kurigram|rajibpur,27,27,19,19,6,0,6,0,0.3158,13,0.6842,7675,15038,15538,10289,1,1,389.461,0.0,0.0,0.0,389.461,0.0,,,1,0,
Sylhet,Sunamganj,Derai,sunamganj|derai,47,47,40,34,4,1,3,0,0.1,36,0.9,5040,11409,12936,10268,1,1,1183.294,52.457,0.0,52.457,1130.837,0.0443,0.0,1.0,1,0,
Dhaka,Dhaka,Badda,dhaka|badda,74,74,30,54,13,7,5,1,0.4333,17,0.5667,16207,18045,18045,10226,1,1,825.698,184.816,159.576,25.24,640.882,0.2238,0.8634,0.1366,1,1,11623
Mymensingh,Netrakona,Purbadhala,netrakona|purbadhala,50,50,49,20,0,0,0,0,0.0,49,1.0,5388,10180,10180,10180,1,1,644.777,38.319,21.766,16.553,606.458,0.0594,0.568,0.432,1,0,
Barishal,Barishal,Banaripara,barishal|banaripara,58,58,40,52,0,0,0,0,0.0,40,1.0,6539,10003,10003,10003,1,0,,,,,,,,,0,0,
Sylhet,Sunamganj,Jamalganj,sunamganj|jamalganj,28,28,22,24,1,1,0,0,0.0455,21,0.9545,4885,10372,12003,9901,1,1,953.6,122.474,1.288,121.186,831.126,0.1284,0.0105,0.9895,1,1,19698
Sylhet,Sunamganj,Shantiganj,sunamganj|shantiganj,38,38,36,31,3,3,0,0,0.0833,33,0.9167,5815,10782,10943,9884,1,1,843.647,54.949,32.859,22.09,788.698,0.0651,0.598,0.402,1,0,
Chattogram,Rangamati,Barkal,rangamati|barkal,28,28,25,20,0,0,0,0,0.0,25,1.0,3370,9867,13472,9867,1,1,4.437,0.0,0.0,0.0,4.437,0.0,,,1,0,
Khulna,Bagerhat,Kachua,bagerhat|kachua,31,31,25,24,3,1,2,0,0.12,22,0.88,4759,11178,11681,9837,1,1,97.777,0.649,0.051,0.598,97.128,0.0066,0.0786,0.9214,1,0,
Khulna,Meherpur,Mujibnagar,meherpur|mujibnagar,29,29,23,22,1,1,0,0,0.0435,22,0.9565,2375,9998,16530,9563,1,1,332.301,76.288,75.7,0.588,256.013,0.2296,0.9923,0.0077,1,1,9637
Rangpur,Dinajpur,Hakimpur,dinajpur|hakimpur,20,20,13,10,1,1,0,0,0.0769,12,0.9231,5154,10234,11706,9447,1,1,473.015,54.463,39.999,14.464,418.552,0.1151,0.7344,0.2656,1,1,11956
Mymensingh,Netrakona,Madan,netrakona|madan,37,37,32,13,8,3,5,0,0.25,24,0.75,3759,12516,15283,9387,1,1,519.426,25.036,14.171,10.865,494.39,0.0482,0.566,0.434,1,0,
Rangpur,Gaibandha,Sadullapur,gaibandha|sadullapur,61,61,53,54,2,2,0,0,0.0377,51,0.9623,5739,9518,9525,9159,1,1,419.729,50.929,50.929,0.0,368.8,0.1213,1.0,0.0,1,1,9159
Chattogram,Bandarban,Naikhongchari,bandarban|naikhongchari,25,25,23,10,3,3,0,0,0.1304,20,0.8696,4486,10421,12099,9062,1,1,738.284,6.043,0.009,6.034,732.241,0.0082,0.0015,0.9985,1,0,
Barishal,Patuakhali,Mirzaganj,patuakhali|mirzaganj,46,46,36,44,1,1,0,0,0.0278,35,0.9722,5023,9314,9378,9055,1,1,130.063,47.194,47.194,0.0,82.869,0.3629,1.0,0.0,1,0,
Dhaka,Gopalganj,Tungipara,gopalganj|tungipara,39,39,30,20,1,1,0,0,0.0333,29,0.9667,4508,9239,10399,8931,1,1,86.043,19.73,19.73,0.0,66.313,0.2293,1.0,0.0,1,0,
Barishal,Barguna,Bamna,barguna|bamna,23,23,18,22,0,0,0,0,0.0,18,1.0,4370,8681,8683,8681,1,1,97.524,10.866,10.866,0.0,86.658,0.1114,1.0,0.0,1,0,
Khulna,Khulna,Khalishpur,khulna|khalishpur,30,30,15,12,6,5,1,0,0.4,9,0.6,12258,14179,14303,8507,1,1,295.584,57.692,51.186,6.506,237.892,0.1952,0.8872,0.1128,1,1,9467
Sylhet,Sylhet,Fenchuganj,sylhet|fenchuganj,22,22,17,14,2,2,0,0,0.1176,15,0.8824,5577,9621,10510,8489,1,1,309.702,214.396,20.211,194.185,95.306,0.6923,0.0943,0.9057,1,1,16177
Barishal,Bhola,Borhanuddin,bhola|borhanuddin,54,54,42,40,8,1,7,0,0.1905,34,0.8095,6304,10335,10340,8366,1,1,157.782,23.657,23.657,0.0,134.125,0.1499,1.0,0.0,1,0,
Sylhet,Habiganj,Ajmiriganj,habiganj|ajmiriganj,29,29,25,21,1,1,0,0,0.04,24,0.96,4540,8675,9436,8328,1,1,191.012,17.104,8.363,8.741,173.908,0.0895,0.4889,0.5111,1,0,
Sylhet,Maulvibazar,Juri,maulvibazar|juri,37,37,29,25,7,7,0,0,0.2414,22,0.7586,4128,10443,12232,7922,1,1,76.049,1.556,1.556,0.0,74.493,0.0205,1.0,0.0,1,0,
Dhaka,Dhaka,Turag,dhaka|turag,23,23,14,17,4,2,1,1,0.2857,10,0.7143,9796,10808,10808,7720,1,1,541.228,132.818,104.796,28.022,408.41,0.2454,0.789,0.211,1,1,9349
Barishal,Pirojpur,Bhandaria,pirojpur|bhandaria,51,51,43,38,1,1,0,0,0.0233,42,0.9767,4408,7664,7939,7486,1,1,543.46,85.612,85.612,0.0,457.848,0.1575,1.0,0.0,1,1,7486
Dhaka,Dhaka,Kamrangir Char,dhaka|kamrangir char,50,50,33,25,4,2,2,0,0.1212,29,0.8788,7942,8396,8396,7378,1,1,79.0,21.416,18.854,2.562,57.584,0.2711,0.8804,0.1196,1,0,
Dhaka,Dhaka,Banani,dhaka|banani,92,92,21,74,0,0,0,0,0.0,21,1.0,6392,7318,7318,7318,1,0,,,,,,,,,0,0,
Barishal,Barishal,Mehendiganj,barishal|mehendiganj,66,66,52,23,1,1,0,0,0.0192,51,0.9808,3844,7455,8042,7312,1,1,135.269,32.85,32.85,0.0,102.419,0.2428,1.0,0.0,1,0,
Chattogram,Chattogram,Chittogram Port,chattogram|chattogram port,33,33,17,17,11,11,0,0,0.6471,6,0.3529,16086,20440,20911,7214,1,1,277.802,36.714,33.488,3.226,241.088,0.1322,0.9121,0.0879,1,0,
Rajshahi,Rajshahi,Shah Makhdum,rajshahi|shah makhdum,10,10,8,5,1,0,1,0,0.125,7,0.875,5343,8097,8097,7085,1,1,167.01,19.826,17.204,2.622,147.184,0.1187,0.8677,0.1323,1,0,
Mymensingh,Mymensingh,Gaffargaon,mymensingh|gaffargaon,24,24,8,21,1,1,0,0,0.125,7,0.875,5102,8061,8284,7053,1,1,647.764,98.887,73.813,25.074,548.877,0.1527,0.7464,0.2536,1,1,8842
Chattogram,Rangamati,Kaptai,rangamati|kaptai,26,26,19,14,1,1,0,0,0.0526,18,0.9474,2608,7253,8395,6871,1,1,167.46,9.957,9.957,0.0,157.503,0.0595,1.0,0.0,1,0,
Rangpur,Dinajpur,Khansama,dinajpur|khansama,32,32,31,20,1,1,0,0,0.0323,30,0.9677,1748,6880,10647,6658,1,1,1013.779,35.367,3.567,31.8,978.412,0.0349,0.1009,0.8991,1,0,
Dhaka,Dhaka,Sabujbag,dhaka|sabujbag,33,33,23,17,0,0,0,0,0.0,23,1.0,6366,6387,6387,6387,1,0,,,,,,,,,0,0,
Chattogram,Cox's Bazar,Kutubdia,coxs bazar|kutubdia,24,24,22,12,2,0,0,2,0.0909,20,0.9091,3331,6938,6995,6307,1,1,201.676,0.0,0.0,0.0,201.676,0.0,,,1,0,
